Zona;Subzona;Cantón;presunta_subinfraccion;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 1;SUCUMBIOS;LAGO AGRIO;TENTATIVA;13/3/2020;HOMBRE;24;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;16/2/2020;HOMBRE;38;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;CONTRAVENCIONES DE CUARTA CLASE;15/8/2020;HOMBRE;61;ECUATORIANO
ZONA 2;NAPO;TENA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;13/2/2020;HOMBRE;26;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA Y PORTE DE ARMAS;11/10/2020;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;6/11/2020;MUJER;21;ECUATORIANO
ZONA 1;ESMERALDAS;RIOVERDE;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/11/2020;HOMBRE;31;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;BOLETA DE DETENCIÓN/CAPTURA;10/7/2020;HOMBRE;22;ECUATORIANO
ZONA 9;DMQ;QUITO;LESIONES;24/1/2020;HOMBRE;33;ECUATORIANO
ZONA 4;MANABI;SANTA ANA;BOLETA DE APREMIO;1/9/2020;HOMBRE;34;ECUATORIANO
ZONA 1;CARCHI;TULCAN;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;19/3/2020;MUJER;28;VENEZOLANO
ZONA 9;DMQ;QUITO;VIOLACIÓN;22/11/2020;HOMBRE;69;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ROBO DE BIENES
ZONA 9;DMQ;QUITO;RECEPTACIÓN;1/3/2020;HOMBRE;52;ECUATORIANO
ZONA 9;DMQ;QUITO;TENTATIVA;6/9/2020;HOMBRE;28;VENEZOLANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;27/8/2020;HOMBRE;30;ECUATORIANO
ZONA 5;GUAYAS;PLAYAS;CONTRAVENCIONES DE PRIMERA CLASE;16/2/2020;HOMBRE;31;VENEZOLANO
ZONA 5;GUAYAS;MILAGRO;BOLETA DE APREMIO;20/10/2020;HOMBRE;34;ECUATORIANO
ZONA 5;GALAPAGOS;SANTA CRUZ;DAÑO A BIEN AJENO;18/2/2020;HOMBRE;39;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE DETENCIÓN/CAPTURA;27/4/2020;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;5/2/2020;HOMBRE;37;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TENENCIA Y PORTE DE ARMAS;28/5/2020;HOMBRE;24;ECUATORIANO
ZONA 1;IMBABURA;ANTONIO ANTE;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;26/11/2020;HOMBRE;34;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE DETENCIÓN/CAPTURA;3/9/2020;HOMBRE;46;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;PRODUCCIÓN ILÍCITA DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;3/5/2020;HOMBRE;26;ECUATORIANO
ZONA 5;GUAYAS;BALAO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;15/10/2020;HOMBRE;28;ECUATORIANO
ZONA 3;PASTAZA;SANTA CLARA;ROBO DE MOTOS;2/8/2020;HOMBRE;19;ECUATORIANO
ZONA 7;EL ORO;EL GUABO;BOLETA DE APREMIO;20/1/2020;HOMBRE;24;ECUATORIANO
ZONA 7;EL ORO;HUAQUILLAS;BOLETA DE DETENCIÓN/CAPTURA;9/8/2020;HOMBRE;36;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/6/2020;HOMBRE;24;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE APREMIO;19/11/2020;HOMBRE;38;ECUATORIANO
ZONA 7;LOJA;LOJA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;13/10/2020;HOMBRE;33;ECUATORIANO
ZONA 7;LOJA;LOJA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;17/8/2020;HOMBRE;29;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;BOLETA DE APREMIO;5/8/2020;HOMBRE;38;ECUATORIANO
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;ROBO A PERSONAS;7/3/2020;HOMBRE;17;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;BOLETA DE APREMIO;6/1/2020;HOMBRE;27;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;16/4/2020;HOMBRE;25;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;ROBO A PERSONAS;28/8/2020;HOMBRE;23;ECUATORIANO
ZONA 5;SANTA ELENA;SALINAS;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;7/10/2020;HOMBRE;32;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/7/2020;HOMBRE;24;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLACIÓN DE PROPIEDAD PRIVADA;27/1/2020;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;23/8/2020;MUJER;32;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;ROBO A PERSONAS;10/10/2020;HOMBRE;20;ECUATORIANO
ZONA 4;MANABI;MANTA;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/9/2020;MUJER;40;ECUATORIANO
ZONA 4;MANABI;MANTA;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/9/2020;MUJER;43;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;HOMICIDIO;25/7/2020;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;29/10/2020;MUJER;28;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;30/5/2020;HOMBRE;39;ECUATORIANO
ZONA 1;SUCUMBIOS;SHUSHUFINDI;BOLETA DE APREMIO;4/3/2020;HOMBRE;29;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;15/2/2020;HOMBRE;23;VENEZOLANO
ZONA 3;COTOPAXI;LATACUNGA;BOLETA DE APREMIO;16/8/2020;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;12/8/2020;HOMBRE;32;ECUATORIANO
ZONA 4;MANABI;ROCAFUERTE;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;10/6/2020;HOMBRE;35;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;17/3/2020;HOMBRE;29;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;19/8/2020;HOMBRE;39;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;TENENCIA Y PORTE DE ARMAS;28/9/2020;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;26/8/2020;HOMBRE;34;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;8/10/2020;HOMBRE;23;ECUATORIANO
ZONA 7;EL ORO;PIÑAS;CONTRAVENCIONES DE PRIMERA CLASE;3/7/2020;HOMBRE;58;ECUATORIANO
ZONA 2;NAPO;TENA;BOLETA DE DETENCIÓN/CAPTURA;16/9/2020;HOMBRE;28;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;TENENCIA Y PORTE DE ARMAS;18/8/2020;HOMBRE;23;ECUATORIANO
0;MAR TERRITORIAL;MAR TERRITORIAL;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;5/3/2020;HOMBRE;27;ECUATORIANO
ZONA 5;LOS RIOS;BUENA FE;HURTO;21/1/2020;HOMBRE;30;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;21/10/2020;HOMBRE;22;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;27/6/2020;HOMBRE;39;ECUATORIANO
ZONA 7;EL ORO;EL GUABO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;30/6/2020;MUJER;47;ECUATORIANO
ZONA 7;EL ORO;HUAQUILLAS;ROBO A ENTIDADES FINANCIERAS;22/9/2020;HOMBRE;42;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;17/9/2020;HOMBRE;15;ECUATORIANO
ZONA 7;LOJA;LOJA;CONTRAVENCIONES DE SEGUNDA CLASE;12/1/2020;HOMBRE;24;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE SEGUNDA CLASE;17/8/2020;MUJER;33;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;10/5/2020;HOMBRE;34;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;HURTO;3/8/2020;MUJER;42;ECUATORIANO
ZONA 7;EL ORO;HUAQUILLAS;CONCUSIÓN;4/2/2020;HOMBRE;29;ECUATORIANO
ZONA 6;MORONA SANTIAGO;SANTIAGO;ATAQUE O RESISTENCIA;4/5/2020;MUJER;39;ECUATORIANO
ZONA 6;MORONA SANTIAGO;SANTIAGO;ATAQUE O RESISTENCIA;4/5/2020;HOMBRE;40;ECUATORIANO
ZONA 7;EL ORO;HUAQUILLAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/2/2020;HOMBRE;28;ECUATORIANO
ZONA 6;MORONA SANTIAGO;SUCUA;BOLETA DE APREMIO;28/2/2020;HOMBRE;48;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;CONTRAVENCIONES DE CUARTA CLASE;7/2/2020;HOMBRE;32;ECUATORIANO
ZONA 6;MORONA SANTIAGO;HUAMBOYA;BOLETA DE APREMIO;17/2/2020;HOMBRE;43;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;2/10/2020;HOMBRE;22;ECUATORIANO
ZONA 7;EL ORO;MACHALA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;7/11/2020;HOMBRE;56;ECUATORIANO
ZONA 5;LOS RIOS;BABA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;28/8/2020;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TENENCIA Y PORTE DE ARMAS;17/7/2020;HOMBRE;25;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/7/2020;HOMBRE;39;CHILENO
ZONA 4;MANABI;PORTOVIEJO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;22/4/2020;HOMBRE;28;ECUATORIANO
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;CONTRAVENCIÓN DE HURTO;28/3/2020;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;1/7/2020;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;28/2/2020;HOMBRE;31;ECUATORIANO
ZONA 5;BOLIVAR;ECHEANDIA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/3/2020;HOMBRE;23;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;22/3/2020;HOMBRE;27;ECUATORIANO
ZONA 5;LOS RIOS;URDANETA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;6/8/2020;HOMBRE;27;ECUATORIANO
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;BOLETA DE DETENCIÓN/CAPTURA;20/2/2020;HOMBRE;33;ECUATORIANO
ZONA 1;CARCHI;TULCAN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;2/10/2020;HOMBRE;36;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;CONTRAVENCIONES DE PRIMERA CLASE;22/4/2020;HOMBRE;34;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;CONTRAVENCIONES DE PRIMERA CLASE;22/4/2020;HOMBRE;29;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;CONTRAVENCIONES DE PRIMERA CLASE;28/2/2020;HOMBRE;54;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/5/2020;MUJER;34;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;12/3/2020;HOMBRE;59;ECUATORIANO
ZONA 5;LOS RIOS;VINCES;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;29/1/2020;HOMBRE;21;ECUATORIANO
ZONA 8;DMG;DURAN;CONTRAVENCIONES DE SEGUNDA CLASE;29/6/2020;HOMBRE;45;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;30/9/2020;HOMBRE;21;ECUATORIANO
ZONA 7;EL ORO;HUAQUILLAS;BOLETA DE APREMIO;5/1/2020;HOMBRE;25;ECUATORIANO
ZONA 2;PICHINCHA;PEDRO MONCAYO;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;24/6/2020;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;2/11/2020;MUJER;65;ECUATORIANO
ZONA 7;EL ORO;HUAQUILLAS;TENENCIA Y PORTE DE ARMAS;22/11/2020;HOMBRE;23;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2020;HOMBRE;30;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;CONTRAVENCIONES DE CUARTA CLASE;29/8/2020;MUJER;19;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INCENDIO;19/4/2020;HOMBRE;48;ECUATORIANO
ZONA 9;DMQ;QUITO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;6/6/2020;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;14/10/2020;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;22/1/2020;HOMBRE;31;ECUATORIANO
ZONA 5;BOLIVAR;CALUMA;CONTRAVENCIONES DE SEGUNDA CLASE;4/10/2020;HOMBRE;41;ECUATORIANO
ZONA 3;CHIMBORAZO;CHUNCHI;TRÁFICO ILÍCITO DE MIGRANTES;23/4/2020;HOMBRE;26;ECUATORIANO
ZONA 7;LOJA;CALVAS;VIOLACIÓN;28/5/2020;HOMBRE;53;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TENTATIVA;3/1/2020;MUJER;25;VENEZOLANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;25/2/2020;HOMBRE;23;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE APREMIO;9/1/2020;HOMBRE;35;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/10/2020;HOMBRE;50;ECUATORIANO
ZONA 7;LOJA;LOJA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;26/5/2020;HOMBRE;20;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;BOLETA DE APREMIO;11/2/2020;HOMBRE;39;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;AGRESIÓN;16/2/2020;HOMBRE;19;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;AGRESIÓN;16/2/2020;HOMBRE;16;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;13/7/2020;HOMBRE;32;ECUATORIANO
ZONA 5;LOS RIOS;MOCACHE;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;9/7/2020;MUJER;23;ECUATORIANO
ZONA 7;EL ORO;MACHALA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;26/10/2020;HOMBRE;37;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;23/10/2020;HOMBRE;21;ECUATORIANO
ZONA 7;EL ORO;MACHALA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;19/1/2020;HOMBRE;30;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;22/10/2020;HOMBRE;26;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;BOLETA DE APREMIO;19/8/2020;HOMBRE;45;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;30/9/2020;HOMBRE;38;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;TENTATIVA;10/7/2020;HOMBRE;24;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;LESIONES;4/6/2020;HOMBRE;18;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;TENTATIVA;10/7/2020;HOMBRE;22;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;14/1/2020;MUJER;36;ECUATORIANO
ZONA 7;EL ORO;MARCABELI;ATAQUE O RESISTENCIA;24/7/2020;MUJER;25;ECUATORIANO
ZONA 7;EL ORO;BALSAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;24/7/2020;HOMBRE;26;ECUATORIANO
ZONA 2;NAPO;TENA;BOLETA DE AUXILIO;14/8/2020;HOMBRE;32;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;5/8/2020;MUJER;65;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;NANGARITZA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;22/10/2020;HOMBRE;24;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;3/2/2020;MUJER;28;ECUATORIANO
ZONA 6;AZUAY;CUENCA;RECEPTACIÓN;6/6/2020;HOMBRE;34;ECUATORIANO
ZONA 1;SUCUMBIOS;SHUSHUFINDI;DAÑO A BIEN AJENO;11/5/2020;HOMBRE;36;ECUATORIANO
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;HURTO;21/10/2020;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/6/2020;HOMBRE;30;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;BOLETA DE DETENCIÓN/CAPTURA;8/9/2020;HOMBRE;30;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;LESIONES;4/6/2020;HOMBRE;38;ECUATORIANO
ZONA 6;MORONA SANTIAGO;SANTIAGO;HURTO;5/9/2020;HOMBRE;28;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;LESIONES;4/6/2020;MUJER;38;ECUATORIANO
ZONA 9;DMQ;QUITO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;11/10/2020;HOMBRE;51;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;LESIONES;4/6/2020;HOMBRE;21;ECUATORIANO
ZONA 7;EL ORO;EL GUABO;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;6/2/2020;HOMBRE;60;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;CONTRAVENCIONES DE SEGUNDA CLASE;11/6/2020;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;18/2/2020;HOMBRE;51;ECUATORIANO
ZONA 5;BOLIVAR;ECHEANDIA;CONTRAVENCIONES DE CUARTA CLASE;28/7/2020;HOMBRE;50;ECUATORIANO
ZONA 5;BOLIVAR;GUARANDA;CONTRAVENCIONES DE CUARTA CLASE;17/2/2020;MUJER;37;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;5/9/2020;HOMBRE;40;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;24/8/2020;HOMBRE;41;ECUATORIANO
ZONA 9;DMQ;QUITO;INTIMIDACIÓN;22/10/2020;HOMBRE;41;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;12/9/2020;HOMBRE;18;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;29/10/2020;HOMBRE;19;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;22/7/2020;HOMBRE;42;ECUATORIANO
ZONA 7;LOJA;CALVAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;3/7/2020;HOMBRE;27;ECUATORIANO
ZONA 6;CAÑAR;BIBLIAN;ROBO DE CARROS;20/1/2020;HOMBRE;33;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;ROBO A  UNIDADES ECONOMICAS;3/4/2020;HOMBRE;37;ECUATORIANO
ZONA 1;CARCHI;TULCAN;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;12/5/2020;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO DE MOTOS;25/5/2020;HOMBRE;29;ECUATORIANO
ZONA 7;EL ORO;MACHALA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/11/2020;HOMBRE;49;ECUATORIANO
ZONA 5;GUAYAS;ALFREDO BAQUERIZO MORENO;ROBO A PERSONAS;19/2/2020;HOMBRE;SIN DATO;COLOMBIANO
ZONA 5;LOS RIOS;BABA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/10/2020;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;RECEPTACIÓN;17/10/2020;HOMBRE;41;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;3/6/2020;HOMBRE;32;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;LESIONES;15/10/2020;HOMBRE;47;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;7/10/2020;HOMBRE;25;ECUATORIANO
ZONA 9;DMQ;QUITO;RECEPTACIÓN;3/8/2020;HOMBRE;44;ECUATORIANO
ZONA 7;LOJA;GONZANAMA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;25/6/2020;HOMBRE;46;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;LESIONES;30/7/2020;HOMBRE;26;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;TENENCIA Y PORTE DE ARMAS;15/2/2020;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;RECEPTACIÓN;3/4/2020;HOMBRE;37;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO DE BIENES
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE CUARTA CLASE;29/1/2020;MUJER;41;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/3/2020;HOMBRE;34;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;25/2/2020;HOMBRE;44;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;8/2/2020;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/11/2020;HOMBRE;33;VENEZOLANO
