Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA Y PORTE DE ARMAS;8/10/2019;HOMBRE;20;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;TENENCIA Y PORTE DE ARMAS;8/10/2019;HOMBRE;23;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;PARALIZACIÓN DE UN SERVICIO PÚBLICO;8/10/2019;HOMBRE;18;ECUATORIANO
ZONA 8;DMG;SAMBORONDON;HURTO;8/10/2019;HOMBRE;25;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;PARALIZACIÓN DE UN SERVICIO PÚBLICO;8/10/2019;HOMBRE;18;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;PARALIZACIÓN DE UN SERVICIO PÚBLICO;8/10/2019;HOMBRE;40;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;PARALIZACIÓN DE UN SERVICIO PÚBLICO;8/10/2019;HOMBRE;SIN DATO;VENEZOLANO
ZONA 6;MORONA SANTIAGO;MORONA;PARALIZACIÓN DE UN SERVICIO PÚBLICO;8/10/2019;HOMBRE;37;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;TENENCIA Y PORTE DE ARMAS;8/10/2019;HOMBRE;24;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;INCUMPLIMIENTO DE DECISIONES LEGITIMAS DE AUTORIDAD COMPETENTE;8/10/2019;HOMBRE;28;ECUATORIANO
ZONA 5;GUAYAS;EMPALME;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;8/10/2019;HOMBRE;20;ECUATORIANO
ZONA 8;DMG;DURAN;ROBO A UNIDADES ECONOMICAS;8/10/2019;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;DURAN;ROBO A UNIDADES ECONOMICAS;8/10/2019;HOMBRE;39;ECUATORIANO
ZONA 8;DMG;DURAN;ROBO A UNIDADES ECONOMICAS;8/10/2019;MUJER;23;ECUATORIANO
ZONA 4;MANABI;BOLIVAR;BOLETA DE APREMIO;8/10/2019;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;DURAN;ROBO A UNIDADES ECONOMICAS;8/10/2019;HOMBRE;40;ECUATORIANO
ZONA 3;COTOPAXI;LA MANA;AGRESIÓN;8/10/2019;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;8/10/2019;HOMBRE;52;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;PARALIZACIÓN DE UN SERVICIO PÚBLICO;8/10/2019;HOMBRE;53;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;8/10/2019;HOMBRE;22;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;8/10/2019;HOMBRE;36;ECUATORIANO
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;8/10/2019;MUJER;38;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INCITACIÓN A DISCORDIA ENTRE CIUDADANOS;8/10/2019;HOMBRE;23;ECUATORIANO
ZONA 7;EL ORO;SANTA ROSA;CONTRAVENCIONES DE SEGUNDA CLASE;8/10/2019;HOMBRE;29;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;TENENCIA Y PORTE DE ARMAS;8/10/2019;HOMBRE;19;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;8/10/2019;HOMBRE;25;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;8/10/2019;HOMBRE;44;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;8/10/2019;HOMBRE;18;ECUATORIANO
ZONA 5;LOS RIOS;VENTANAS;CONTRAVENCIONES DE PRIMERA CLASE;8/10/2019;HOMBRE;32;ECUATORIANO
ZONA 5;GUAYAS;DAULE;CONTRAVENCIONES DE SEGUNDA CLASE;8/10/2019;HOMBRE;24;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;8/10/2019;HOMBRE;40;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;8/10/2019;HOMBRE;20;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;TENTATIVA ;8/10/2019;HOMBRE;SIN DATO;ECUATORIANO
ZONA 3;COTOPAXI;SALCEDO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;8/10/2019;HOMBRE;38;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;8/10/2019;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;8/10/2019;HOMBRE;30;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;8/10/2019;HOMBRE;20;ECUATORIANO
ZONA 7;LOJA;LOJA;PARALIZACIÓN DE UN SERVICIO PÚBLICO;8/10/2019;HOMBRE;19;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;8/10/2019;HOMBRE;21;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;8/10/2019;HOMBRE;21;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;22;ECUATORIANO
ZONA 5;GUAYAS;BALZAR;BOLETA DE AUXILIO;9/10/2019;HOMBRE;38;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;ROBO A PERSONAS;8/10/2019;HOMBRE;19;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;19;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;21;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;25;ECUATORIANO
ZONA 7;LOJA;LOJA;PARALIZACIÓN DE UN SERVICIO PÚBLICO;8/10/2019;HOMBRE;38;ECUATORIANO
ZONA 1;CARCHI;TULCAN;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;27;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;RECEPTACIÓN;8/10/2019;MUJER;15;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE PRIMERA CLASE;8/10/2019;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE PRIMERA CLASE;8/10/2019;HOMBRE;22;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;LESIONES;9/10/2019;HOMBRE;16;VENEZOLANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;8/10/2019;HOMBRE;42;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;DAÑO A BIEN AJENO;9/10/2019;HOMBRE;14;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;9/10/2019;HOMBRE;23;VENEZOLANO
ZONA 6;AZUAY;CAMILO PONCE ENRIQUEZ;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/10/2019;HOMBRE;26;ECUATORIANO
ZONA 7;EL ORO;PASAJE;INCUMPLIMIENTO DE DECISIONES LEGITIMAS DE AUTORIDAD COMPETENTE;9/10/2019;HOMBRE;25;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;30;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLACIÓN;8/10/2019;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;34;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;20;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;HOMICIDIO;9/10/2019;HOMBRE;26;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;22;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;33;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;24;ECUATORIANO
ZONA 7;LOJA;ZAPOTILLO;CONTRAVENCIONES DE CUARTA CLASE;8/10/2019;HOMBRE;34;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;21;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;19;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;45;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;28;ECUATORIANO
ZONA 5;GUAYAS;DAULE;TENENCIA Y PORTE DE ARMAS;8/10/2019;HOMBRE;35;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;43;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;8/10/2019;HOMBRE;30;ECUATORIANO
ZONA 4;MANABI;MONTECRISTI;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;8/10/2019;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE AUXILIO;9/10/2019;HOMBRE;24;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;YACUAMBI;CONTRAVENCIONES DE PRIMERA CLASE;8/10/2019;HOMBRE;26;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;23;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;YACUAMBI;CONTRAVENCIONES DE PRIMERA CLASE;8/10/2019;HOMBRE;22;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;41;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;52;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;30;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;HOMBRE;35;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ROBO A PERSONAS;8/10/2019;HOMBRE;22;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;MUJER;36;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ROBO A PERSONAS;8/10/2019;HOMBRE;35;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;MUJER;41;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;MUJER;23;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE SEGUNDA CLASE;8/10/2019;HOMBRE;27;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;MUJER;20;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;MUJER;31;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;MUJER;26;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;MUJER;45;ECUATORIANO
ZONA 5;BOLIVAR;CALUMA;ATAQUE O RESISTENCIA;8/10/2019;HOMBRE;18;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;8/10/2019;MUJER;24;ECUATORIANO
ZONA 5;GUAYAS;PLAYAS;ROBO DOMICILIO;8/10/2019;HOMBRE;28;ECUATORIANO
ZONA 2;PICHINCHA;RUMIÐAHUI;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/10/2019;HOMBRE;27;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;9/10/2019;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;9/10/2019;MUJER;37;ECUATORIANO
ZONA 2;ORELLANA;LORETO;ROBO A PERSONAS;8/10/2019;HOMBRE;22;ECUATORIANO
ZONA 2;ORELLANA;LORETO;ROBO A PERSONAS;8/10/2019;HOMBRE;15;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;8/10/2019;HOMBRE;29;ECUATORIANO
ZONA 4;MANABI;CHONE;BOLETA DE APREMIO;9/10/2019;HOMBRE;21;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;9/10/2019;HOMBRE;25;ECUATORIANO
ZONA 2;NAPO;TENA;ROBO DOMICILIO;9/10/2019;HOMBRE;37;ECUATORIANO
ZONA 1;CARCHI;TULCAN;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;9/10/2019;HOMBRE;50;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/10/2019;HOMBRE;51;ECUATORIANO
ZONA 5;LOS RIOS;VINCES;BOLETA DE APREMIO;9/10/2019;HOMBRE;37;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;8/10/2019;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;9/10/2019;HOMBRE;21;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;8/10/2019;MUJER;21;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ROBO A PERSONAS;9/10/2019;HOMBRE;29;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ROBO A PERSONAS;9/10/2019;HOMBRE;40;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;ROBO A PERSONAS;9/10/2019;HOMBRE;28;ECUATORIANO
ZONA 5;GUAYAS;EMPALME;ROBO DE MOTOS;9/10/2019;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;9/10/2019;HOMBRE;18;ECUATORIANO
ZONA 7;EL ORO;SANTA ROSA;CONTRAVENCIONES DE SEGUNDA CLASE;9/10/2019;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;HURTO;9/10/2019;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;HURTO;9/10/2019;HOMBRE;37;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;HURTO;9/10/2019;HOMBRE;33;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;ROBO A PERSONAS;9/10/2019;HOMBRE;21;ECUATORIANO
ZONA 9;DMQ;QUITO;INGRESO DE ARTÍCULOS PROHIBIDOS;9/10/2019;MUJER;41;VENEZOLANO
ZONA 5;GUAYAS;COLIMES;CONTRAVENCIÓN DE HURTO;9/10/2019;HOMBRE;18;ECUATORIANO
ZONA 5;GUAYAS;COLIMES;CONTRAVENCIÓN DE HURTO;9/10/2019;HOMBRE;24;ECUATORIANO
ZONA 5;GUAYAS;COLIMES;CONTRAVENCIÓN DE HURTO;9/10/2019;HOMBRE;20;ECUATORIANO
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;ROBO DOMICILIO;9/10/2019;HOMBRE;34;ECUATORIANO
ZONA 7;EL ORO;SANTA ROSA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/10/2019;HOMBRE;16;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLACIÓN;9/10/2019;HOMBRE;52;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLACIÓN;9/10/2019;HOMBRE;23;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;9/10/2019;MUJER;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;9/10/2019;HOMBRE;21;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ATAQUE O RESISTENCIA;9/10/2019;HOMBRE;18;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;9/10/2019;HOMBRE;20;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;LESIONES;9/10/2019;HOMBRE;19;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;25;ECUATORIANO
ZONA 1;ESMERALDAS;MUISNE;VIOLACIÓN;9/10/2019;HOMBRE;39;ECUATORIANO
ZONA 4;MANABI;SAN VICENTE;HURTO;9/10/2019;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;33;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE APREMIO;9/10/2019;HOMBRE;42;ECUATORIANO
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;20;ECUATORIANO
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;43;ECUATORIANO
ZONA 8;DMG;DURAN;INCITACIÓN A DISCORDIA ENTRE CIUDADANOS;9/10/2019;HOMBRE;24;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;41;ECUATORIANO
ZONA 6;CAÑAR;BIBLIAN;BOLETA DE APREMIO;9/10/2019;HOMBRE;32;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/10/2019;HOMBRE;25;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;LESIONES;9/10/2019;HOMBRE;28;ECUATORIANO
ZONA 7;EL ORO;MACHALA;VIOLACIÓN DE PROPIEDAD PRIVADA;9/10/2019;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;55;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;CONTRAVENCIONES DE SEGUNDA CLASE;9/10/2019;HOMBRE;20;ECUATORIANO
ZONA 7;EL ORO;PORTOVELO;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;9/10/2019;HOMBRE;19;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ABUSO SEXUAL;9/10/2019;HOMBRE;56;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;42;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;9/10/2019;HOMBRE;22;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ROBO A PERSONAS;9/10/2019;HOMBRE;17;ECUATORIANO
ZONA 7;EL ORO;MACHALA;TENENCIA Y PORTE DE ARMAS;9/10/2019;HOMBRE;41;ECUATORIANO
ZONA 7;LOJA;LOJA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/10/2019;HOMBRE;30;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;9/10/2019;HOMBRE;39;ECUATORIANO
ZONA 7;EL ORO;MACHALA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;9/10/2019;HOMBRE;59;ECUATORIANO
ZONA 3;TUNGURAHUA;CEVALLOS;INTIMIDACIÓN;9/10/2019;HOMBRE;25;ECUATORIANO
ZONA 3;TUNGURAHUA;CEVALLOS;INTIMIDACIÓN;9/10/2019;HOMBRE;26;ECUATORIANO
ZONA 3;TUNGURAHUA;CEVALLOS;INTIMIDACIÓN;9/10/2019;HOMBRE;20;ECUATORIANO
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;INCUMPLIMIENTO DE DECISIONES LEGITIMAS DE AUTORIDAD COMPETENTE;9/10/2019;HOMBRE;27;ECUATORIANO
ZONA 5;SANTA ELENA;SANTA ELENA;CONTRAVENCIONES DE SEGUNDA CLASE;9/10/2019;HOMBRE;58;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;PARALIZACIÓN DE UN SERVICIO PÚBLICO;9/10/2019;HOMBRE;25;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;24;ECUATORIANO
ZONA 5;GUAYAS;EL TRIUNFO;DAÑO A BIEN AJENO;9/10/2019;HOMBRE;23;ECUATORIANO
ZONA 5;SANTA ELENA;SANTA ELENA;CONTRAVENCIONES DE SEGUNDA CLASE;9/10/2019;HOMBRE;38;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ATAQUE O RESISTENCIA;9/10/2019;HOMBRE;26;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;9/10/2019;HOMBRE;26;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;9/10/2019;HOMBRE;29;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;28;ECUATORIANO
ZONA 5;SANTA ELENA;SANTA ELENA;CONTRAVENCIONES DE SEGUNDA CLASE;9/10/2019;HOMBRE;50;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;23;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;21;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;DURAN;RECEPTACIÓN;9/10/2019;HOMBRE;35;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;26;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;21;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;21;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;20;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;27;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;25;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;29;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;25;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;32;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE PRIMERA CLASE;9/10/2019;HOMBRE;25;ECUATORIANO
ZONA 7;EL ORO;MACHALA;ATAQUE O RESISTENCIA;9/10/2019;HOMBRE;17;ECUATORIANO
ZONA 5;GUAYAS;SIMON BOLIVAR;BOLETA DE APREMIO;9/10/2019;HOMBRE;23;ECUATORIANO
ZONA 1;CARCHI;MONTUFAR;PARALIZACIÓN DE UN SERVICIO PÚBLICO;9/10/2019;HOMBRE;32;ECUATORIANO
ZONA 1;CARCHI;MONTUFAR;PARALIZACIÓN DE UN SERVICIO PÚBLICO;9/10/2019;MUJER;35;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/10/2019;HOMBRE;60;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INFRACCIONES CONTRA LOS PARTICIPANTES ACTIVOS EN CONFLICTO ARMADO;9/10/2019;HOMBRE;25;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;ROBO A PERSONAS;9/10/2019;HOMBRE;20;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;ROBO A PERSONAS;9/10/2019;HOMBRE;24;ECUATORIANO
ZONA 8;DMG;DURAN;PARALIZACIÓN DE UN SERVICIO PÚBLICO;9/10/2019;HOMBRE;26;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;9/10/2019;HOMBRE;44;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;ROBO A PERSONAS;9/10/2019;HOMBRE;18;ECUATORIANO
ZONA 7;EL ORO;MACHALA;ATAQUE O RESISTENCIA;9/10/2019;HOMBRE;29;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;9/10/2019;MUJER;25;ECUATORIANO
