Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Flagrante/Boleta;Sexo;Edad;Nacionalidad
ZONA 6;CAÑAR;AZOGUES;TENTATIVA DE ROBO;7/3/2018;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 6;CAÑAR;AZOGUES;TENTATIVA DE ROBO;7/3/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/3/2018;BOLETA ;HOMBRE;30;ECUADOR
ZONA 6;MORONA SANTIAGO;GUALAQUIZA;VARIOS;7/3/2018;BOLETA ;HOMBRE;40;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;7/3/2018;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;7/3/2018;FLAGRANTE;HOMBRE;39;ECUADOR
ZONA 5;LOS RIOS;BUENA FE;VARIOS;7/3/2018;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;7/3/2018;BOLETA ;HOMBRE;65;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;HERIDAS/LESIONES;7/3/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;8/3/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 4;MANABI;MANTA;MICROTRAFICO;7/3/2018;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;MICROTRAFICO;7/3/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/3/2018;BOLETA ;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;7/3/2018;BOLETA ;MUJER;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;7/3/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;7/3/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;7/3/2018;FLAGRANTE;MUJER;22;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;7/3/2018;FLAGRANTE;MUJER;31;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;7/3/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;7/3/2018;FLAGRANTE;MUJER;35;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;7/3/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;7/3/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A CARROS;7/3/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A CARROS;7/3/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A CARROS;7/3/2018;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;7/3/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;7/3/2018;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/3/2018;BOLETA ;HOMBRE;45;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;8/3/2018;BOLETA ;HOMBRE;35;ECUADOR
ZONA 7;LOJA;SARAGURO;HERIDAS/LESIONES;7/3/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;8/3/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;8/3/2018;BOLETA ;HOMBRE;40;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;8/3/2018;BOLETA ;MUJER;32;ECUADOR
ZONA 9;DMQ;QUITO;EXTORSION;8/3/2018;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 9;DMQ;QUITO;OTROS ROBOS;7/3/2018;FLAGRANTE;MUJER;31;ECUADOR
ZONA 9;DMQ;QUITO;OTROS ROBOS;7/3/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 9;DMQ;QUITO;OTROS ROBOS;7/3/2018;FLAGRANTE;MUJER;26;ECUADOR
ZONA 6;CAÑAR;CAÑAR;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;8/3/2018;BOLETA ;HOMBRE;49;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;8/3/2018;BOLETA ;MUJER;24;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;8/3/2018;BOLETA ;HOMBRE;35;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;8/3/2018;BOLETA ;MUJER;38;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/3/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/3/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/3/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/3/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 9;DMQ;QUITO;EXTORSION;8/3/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 7;EL ORO;ARENILLAS;VARIOS;8/3/2018;BOLETA ;HOMBRE;34;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;ROBO DOMICILIO;8/3/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 9;DMQ;QUITO;EXTORSION;8/3/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 3;PASTAZA;PASTAZA;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;8/3/2018;BOLETA ;HOMBRE;24;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;8/3/2018;BOLETA ;MUJER;32;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;8/3/2018;BOLETA ;HOMBRE;30;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;VARIOS;8/3/2018;BOLETA ;HOMBRE;37;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;8/3/2018;BOLETA ;HOMBRE;38;ECUADOR
ZONA 9;DMQ;QUITO;EXTORSION;8/3/2018;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;8/3/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 7;EL ORO;ARENILLAS;VARIOS;8/3/2018;BOLETA ;HOMBRE;50;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;8/3/2018;BOLETA ;HOMBRE;31;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;HURTO;8/3/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;HURTO;8/3/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;HURTO;8/3/2018;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;MICROTRAFICO;8/3/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 4;MANABI;EL CARMEN;MICROTRAFICO;8/3/2018;FLAGRANTE;MUJER;29;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;55;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;7/3/2018;BOLETA ;HOMBRE;35;ECUADOR
ZONA 4;MANABI;PORTOVIEJO;VARIOS;8/3/2018;BOLETA ;HOMBRE;41;ECUADOR
ZONA 5;LOS RIOS;URDANETA;ROBO A MOTOS;8/3/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 7;EL ORO;HUAQUILLAS;VARIOS;8/3/2018;BOLETA ;HOMBRE;30;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;54;ECUADOR
ZONA 1;SUCUMBIOS;SHUSHUFINDI;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;SIN DATO;SIN DATO
ZONA 5;GUAYAS;EL TRIUNFO;ROBO A PERSONAS;7/3/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;EXTORSION;8/3/2018;FLAGRANTE;HOMBRE;42;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;MICROTRAFICO;7/3/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;MICROTRAFICO;7/3/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;MICROTRAFICO;7/3/2018;FLAGRANTE;MUJER;39;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/3/2018;BOLETA ;HOMBRE;69;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;38;ECUADOR
ZONA 7;EL ORO;ARENILLAS;VARIOS;8/3/2018;BOLETA ;HOMBRE;38;ECUADOR
ZONA 2;PICHINCHA;PEDRO VICENTE MALDONADO;VARIOS;8/3/2018;BOLETA ;HOMBRE;31;ECUADOR
ZONA 4;MANABI;EL CARMEN;MICROTRAFICO;8/3/2018;FLAGRANTE;HOMBRE;47;ECUADOR
ZONA 7;EL ORO;HUAQUILLAS;VARIOS;8/3/2018;BOLETA ;HOMBRE;60;ECUADOR
ZONA 7;EL ORO;HUAQUILLAS;VARIOS;8/3/2018;BOLETA ;HOMBRE;31;ECUADOR
ZONA 1;IMBABURA;OTAVALO;VARIOS;8/3/2018;BOLETA ;HOMBRE;65;ECUADOR
ZONA NO DELIMITADA;MANABI;MANGA DEL CURA;VARIOS;7/3/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 6;AZUAY;CUENCA;INTIMIDACION/AMENAZA;8/3/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 4;MANABI;EL CARMEN;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 2;PICHINCHA;PEDRO MONCAYO;HURTO;7/3/2018;FLAGRANTE;HOMBRE;SIN DATO;VENEZUELA
ZONA 2;PICHINCHA;PEDRO MONCAYO;HURTO;7/3/2018;FLAGRANTE;HOMBRE;45;ECUADOR
ZONA 7;EL ORO;ARENILLAS;VARIOS;8/3/2018;BOLETA ;HOMBRE;29;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;MICROTRAFICO;7/3/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;8/3/2018;BOLETA ;HOMBRE;32;ECUADOR
ZONA 7;EL ORO;PORTOVELO;ATENTADO AL PUDOR;7/3/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 4;MANABI;EL CARMEN;ASOCIACION ILICITA;8/3/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 4;MANABI;EL CARMEN;ASOCIACION ILICITA;8/3/2018;FLAGRANTE;MUJER;29;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/3/2018;BOLETA ;HOMBRE;21;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/3/2018;BOLETA ;HOMBRE;39;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;8/3/2018;BOLETA ;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/3/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;8/3/2018;BOLETA ;HOMBRE;23;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;29;ECUADOR
ZONA 5;GUAYAS;MILAGRO;MICROTRAFICO;7/3/2018;FLAGRANTE;HOMBRE;54;ECUADOR
ZONA 6;CAÑAR;AZOGUES;VARIOS;8/3/2018;BOLETA ;HOMBRE;25;ECUADOR
ZONA 2;NAPO;TENA;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;8/3/2018;BOLETA ;HOMBRE;41;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;8/3/2018;BOLETA ;HOMBRE;34;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;41;ECUADOR
ZONA 2;NAPO;TENA;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 3;COTOPAXI;LA MANA;HERIDAS/LESIONES;7/3/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 7;LOJA;LOJA;HERIDAS/LESIONES;8/3/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;8/3/2018;BOLETA ;HOMBRE;31;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;DURAN;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;8/3/2018;BOLETA ;HOMBRE;36;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;8/3/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 5;GUAYAS;PLAYAS;HERIDAS/LESIONES;8/3/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;7/3/2018;FLAGRANTE;MUJER;34;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;7/3/2018;FLAGRANTE;MUJER;53;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;32;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;8/3/2018;BOLETA ;HOMBRE;21;ECUADOR
ZONA 1;IMBABURA;OTAVALO;HERIDAS/LESIONES;8/3/2018;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 1;SUCUMBIOS;SHUSHUFINDI;VARIOS;8/3/2018;BOLETA ;HOMBRE;27;ECUADOR
ZONA 9;DMQ;QUITO;RECEPTACION;8/3/2018;FLAGRANTE;HOMBRE;SIN DATO;VENEZUELA
ZONA 2;PICHINCHA;RUMIÑAHUI;VARIOS;8/3/2018;BOLETA ;HOMBRE;31;ECUADOR
ZONA 4;MANABI;PEDERNALES;ATENTADO AL PUDOR;8/3/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 2;PICHINCHA;MEJIA;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;38;ECUADOR
ZONA 6;CAÑAR;CAÑAR;VARIOS;8/3/2018;BOLETA ;HOMBRE;32;ECUADOR
ZONA 7;LOJA;LOJA;HURTO;8/3/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 7;LOJA;LOJA;HURTO;8/3/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;31;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;8/3/2018;FLAGRANTE;HOMBRE;54;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/3/2018;BOLETA ;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;36;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;USURPACION FUNCIONES/SUPLANTACION DE IDENTIDAD;8/3/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 4;MANABI;CHONE;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 4;MANABI;CHONE;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 4;MANABI;EL CARMEN;RECEPTACION;8/3/2018;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 6;CAÑAR;LA TRONCAL;ROBO DOMICILIO;8/3/2018;FLAGRANTE;MUJER;29;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;ROBO DOMICILIO;8/3/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;ROBO DOMICILIO;8/3/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;ROBO DOMICILIO;8/3/2018;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;8/3/2018;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 4;MANABI;EL CARMEN;RECEPTACION;8/3/2018;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 1;CARCHI;TULCAN;ROBO DE BIENES
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;HERIDAS/LESIONES;8/3/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;HERIDAS/LESIONES;8/3/2018;FLAGRANTE;MUJER;54;ECUADOR
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;HERIDAS/LESIONES;8/3/2018;FLAGRANTE;MUJER;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/3/2018;BOLETA ;HOMBRE;54;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;8/3/2018;BOLETA ;HOMBRE;34;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;6/3/2018;BOLETA ;HOMBRE;30;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;8/3/2018;BOLETA ;HOMBRE;49;ECUADOR
ZONA 5;GUAYAS;NARANJITO;MICROTRAFICO;8/3/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A MOTOS;8/3/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;8/3/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;8/3/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;8/3/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 9;DMQ;QUITO;ROBO DOMICILIO;8/3/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 1;SUCUMBIOS;LAGO AGRIO;HERIDAS/LESIONES;8/3/2018;FLAGRANTE;MUJER;36;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;MICROTRAFICO;8/3/2018;FLAGRANTE;MUJER;35;ECUADOR
ZONA 6;CAÑAR;AZOGUES;VARIOS;8/3/2018;BOLETA ;HOMBRE;36;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 4;MANABI;MANTA;VARIOS;8/3/2018;BOLETA ;HOMBRE;42;ECUADOR
ZONA 4;MANABI;PEDERNALES;ROBO DOMICILIO;8/3/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 9;DMQ;QUITO;HURTO;8/3/2018;FLAGRANTE;HOMBRE;SIN DATO;VENEZUELA
ZONA 9;DMQ;QUITO;HURTO;8/3/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 6;AZUAY;CUENCA;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 6;AZUAY;CUENCA;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 6;AZUAY;CUENCA;ROBO A PERSONAS;8/3/2018;FLAGRANTE;MUJER;31;ECUADOR
ZONA 6;AZUAY;CUENCA;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 6;AZUAY;CUENCA;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 1;SUCUMBIOS;SHUSHUFINDI;HERIDAS/LESIONES;8/3/2018;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;22;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;MICROTRAFICO;8/3/2018;FLAGRANTE;HOMBRE;39;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;65;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;32;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;20;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;20;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;8/3/2018;BOLETA ;MUJER;36;ECUADOR
ZONA 8;DMG;DURAN;VARIOS;8/3/2018;BOLETA ;HOMBRE;44;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;MICROTRAFICO;8/3/2018;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;31;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;8/3/2018;FLAGRANTE;MUJER;35;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;HERIDAS/LESIONES;8/3/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;8/3/2018;FLAGRANTE;HOMBRE;59;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;VARIOS;8/3/2018;FLAGRANTE;MUJER;25;ECUADOR
ZONA 9;DMQ;QUITO;VIOLACION;8/3/2018;FLAGRANTE;HOMBRE;42;ECUADOR
ZONA 9;DMQ;QUITO;VIOLACION;8/3/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 9;DMQ;QUITO;FALSIFICACION;8/3/2018;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;48;ECUADOR
ZONA 1;IMBABURA;IBARRA;MICROTRAFICO;8/3/2018;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 3;PASTAZA;PASTAZA;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 5;GUAYAS;NOBOL;VARIOS;8/3/2018;BOLETA ;HOMBRE;40;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;8/3/2018;BOLETA ;HOMBRE;39;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A MOTOS;8/3/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;23;ECUADOR
ZONA 6;MORONA SANTIAGO;SUCUA;VARIOS;8/3/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;8/3/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA NO DELIMITADA;PICHINCHA;LAS GOLONDRINAS;VARIOS;8/3/2018;BOLETA ;HOMBRE;38;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/3/2018;BOLETA ;HOMBRE;26;ECUADOR
ZONA 4;MANABI;MANTA;VARIOS;8/3/2018;BOLETA ;HOMBRE;22;ECUADOR
ZONA 3;CHIMBORAZO;COLTA;VARIOS;8/3/2018;BOLETA ;HOMBRE;29;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;8/3/2018;BOLETA ;HOMBRE;46;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;8/3/2018;FLAGRANTE;MUJER;20;ECUADOR
ZONA 7;EL ORO;EL GUABO;VARIOS;8/3/2018;BOLETA ;HOMBRE;37;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;8/3/2018;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
