Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Flagrante/Boleta;Sexo;Edad;Nacionalidad
ZONA 1;CARCHI;TULCAN;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;8/10/2017;BOLETA;HOMBRE;38;ECUATORIANA
ZONA 6;CAÑAR;LA TRONCAL;VARIOS;8/10/2017;BOLETA;HOMBRE;34;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 5;LOS RIOS;BABAHOYO;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 6;AZUAY;CUENCA;ROBO A PERSONAS;8/10/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 6;AZUAY;CUENCA;ROBO A PERSONAS;8/10/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 1;IMBABURA;OTAVALO;REBELION Y ATENTADO;8/10/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 6;CAÑAR;LA TRONCAL;VARIOS;8/10/2017;BOLETA;HOMBRE;21;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;REBELION Y ATENTADO;8/10/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;8/10/2017;FLAGRANTE;MUJER;28;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 6;MORONA SANTIAGO;SUCUA;VARIOS;8/10/2017;BOLETA;HOMBRE;28;ECUATORIANA
ZONA 8;DMG;SAMBORONDON;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 2;PICHINCHA;CAYAMBE;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;ROBO DOMICILIO;8/10/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 2;PICHINCHA;CAYAMBE;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;8/10/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 7;LOJA;LOJA;OTROS ROBOS;8/10/2017;FLAGRANTE;HOMBRE;16;ECUATORIANA
ZONA 7;LOJA;LOJA;OTROS ROBOS;8/10/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/10/2017;BOLETA;HOMBRE;50;ECUATORIANA
ZONA 2;PICHINCHA;MEJIA;VARIOS;7/10/2017;BOLETA;MUJER;53;ECUATORIANA
ZONA 4;MANABI;PUERTO LOPEZ;HERIDAS/LESIONES;8/10/2017;BOLETA;HOMBRE;43;ECUATORIANA
ZONA 5;LOS RIOS;BABAHOYO;MICROTRAFICO;7/10/2017;FLAGRANTE;MUJER;22;ECUATORIANA
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;VARIOS;8/10/2017;BOLETA;HOMBRE;18;ECUATORIANA
ZONA 1;SUCUMBIOS;LAGO AGRIO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;39;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;ROBO A PERSONAS;8/10/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 4;MANABI;SUCRE;VARIOS;7/10/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 5;LOS RIOS;URDANETA;MICROTRAFICO;8/10/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 4;MANABI;CHONE;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 7;EL ORO;ZARUMA;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 1;ESMERALDAS;ATACAMES;MICROTRAFICO;8/10/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;VARIOS;8/10/2017;BOLETA;HOMBRE;66;ECUATORIANA
ZONA 4;MANABI;EL CARMEN;VARIOS;7/10/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 5;GUAYAS;EL TRIUNFO;ROBO A PERSONAS;8/10/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 5;GUAYAS;EL TRIUNFO;ROBO A PERSONAS;8/10/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 3;COTOPAXI;LA MANA;VARIOS;7/10/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;8/10/2017;BOLETA;HOMBRE;30;ECUATORIANA
ZONA 2;PICHINCHA;CAYAMBE;HERIDAS/LESIONES;7/10/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 2;PICHINCHA;CAYAMBE;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 4;MANABI;EL CARMEN;VARIOS;7/10/2017;BOLETA;HOMBRE;36;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;ASESINATO;8/10/2017;FLAGRANTE;MUJER;23;ECUATORIANA
ZONA 5;GUAYAS;EL TRIUNFO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 5;LOS RIOS;URDANETA;ROBO A PERSONAS;8/10/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 7;LOJA;LOJA;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;MUJER;22;ECUATORIANA
ZONA 7;LOJA;LOJA;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;37;ECUATORIANA
ZONA 5;LOS RIOS;MONTALVO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 4;MANABI;CHONE;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 4;MANABI;JARAMIJO;HURTO;8/10/2017;FLAGRANTE;HOMBRE;;VENEZOLANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;8/10/2017;BOLETA;HOMBRE;40;ECUATORIANA
ZONA 4;MANABI;CHONE;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 3;CHIMBORAZO;CHAMBO;VARIOS;8/10/2017;BOLETA;HOMBRE;23;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 7;EL ORO;HUAQUILLAS;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;41;ECUATORIANA
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;ROBO DE BIENES
ZONA 5;LOS RIOS;BABA;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 4;MANABI;MONTECRISTI;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 2;PICHINCHA;CAYAMBE;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;47;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 4;MANABI;JIPIJAPA;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 2;PICHINCHA;MEJIA;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;ABUSO DE CONFIANZA;8/10/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;ATENTADO AL PUDOR;8/10/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;VARIOS;8/10/2017;BOLETA;HOMBRE;36;ECUATORIANA
ZONA 5;LOS RIOS;MONTALVO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;MUJER;33;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 8;DMG;DURAN;REBELION Y ATENTADO;8/10/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 5;BOLIVAR;GUARANDA;VARIOS;8/10/2017;BOLETA;HOMBRE;68;ECUATORIANA
ZONA 7;EL ORO;MACHALA;MICROTRAFICO;8/10/2017;FLAGRANTE;HOMBRE;50;ECUATORIANA
ZONA 7;LOJA;LOJA;REBELION Y ATENTADO;8/10/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENTATIVA ASESINATO/HOMICIDIO;7/10/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENTATIVA ASESINATO/HOMICIDIO;7/10/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENTATIVA ASESINATO/HOMICIDIO;7/10/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 6;AZUAY;CUENCA;USURPACION FUNCIONES/SUPLANTACION DE IDENTIDAD;8/10/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 9;DMQ;QUITO;FALSIFICACION;8/10/2017;FLAGRANTE;HOMBRE;;ARMENIO
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;53;ECUATORIANA
ZONA 4;MANABI;JUNIN;VARIOS;8/10/2017;BOLETA;HOMBRE;40;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;ROBO DOMICILIO;8/10/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 1;SUCUMBIOS;CASCALES;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 5;LOS RIOS;MOCACHE;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;8/10/2017;BOLETA;MUJER;22;ECUATORIANA
ZONA 6;CAÑAR;LA TRONCAL;VARIOS;8/10/2017;BOLETA;HOMBRE;31;ECUATORIANA
ZONA 1;CARCHI;ESPEJO;VARIOS;8/10/2017;BOLETA;HOMBRE;33;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;8/10/2017;BOLETA;HOMBRE;53;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;8/10/2017;FLAGRANTE;MUJER;19;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;8/10/2017;BOLETA;HOMBRE;27;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ESTAFA;8/10/2017;FLAGRANTE;HOMBRE;;PERUANA
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;8/10/2017;BOLETA;HOMBRE;22;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENTATIVA ASESINATO/HOMICIDIO;8/10/2017;FLAGRANTE;HOMBRE;39;ECUATORIANA
ZONA 3;TUNGURAHUA;QUERO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;MUJER;64;ECUATORIANA
ZONA 3;TUNGURAHUA;QUERO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;36;ECUATORIANA
ZONA 3;TUNGURAHUA;QUERO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;MUJER;37;ECUATORIANA
ZONA 3;TUNGURAHUA;QUERO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;MUJER;31;ECUATORIANA
ZONA 3;TUNGURAHUA;QUERO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;36;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 5;GUAYAS;MILAGRO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;MUJER;32;ECUATORIANA
ZONA 4;MANABI;MANTA;VARIOS;8/10/2017;BOLETA;HOMBRE;42;ECUATORIANA
ZONA 1;SUCUMBIOS;LAGO AGRIO;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 5;GUAYAS;MILAGRO;INTIMIDACION/AMENAZA;8/10/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;56;ECUATORIANA
ZONA 1;SUCUMBIOS;CUYABENO;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 7;EL ORO;BALSAS;VARIOS;8/10/2017;BOLETA;HOMBRE;38;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;38;COLOMBIANA
ZONA 4;MANABI;JAMA;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 4;MANABI;PEDERNALES;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;42;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/10/2017;BOLETA;HOMBRE;25;ECUATORIANA
ZONA 4;MANABI;BOLIVAR;VARIOS;8/10/2017;BOLETA;HOMBRE;29;ECUATORIANA
ZONA 4;MANABI;MONTECRISTI;TENTATIVA ASESINATO/HOMICIDIO;8/10/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 6;CAÑAR;CAÑAR;VARIOS;8/10/2017;BOLETA;HOMBRE;24;ECUATORIANA
ZONA 3;CHIMBORAZO;GUANO;VARIOS;8/10/2017;BOLETA;HOMBRE;25;ECUATORIANA
ZONA 6;CAÑAR;CAÑAR;VARIOS;8/10/2017;BOLETA;HOMBRE;44;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;8/10/2017;BOLETA;HOMBRE;31;ECUATORIANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;46;ECUATORIANA
ZONA 5;GUAYAS;ALFREDO BAQUERIZO MORENO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 1;CARCHI;MONTUFAR;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;;COLOMBIANA
ZONA 1;CARCHI;MONTUFAR;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 1;CARCHI;MONTUFAR;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 1;CARCHI;MONTUFAR;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;;COLOMBIANA
ZONA 4;MANABI;PORTOVIEJO;VARIOS;8/10/2017;BOLETA;HOMBRE;37;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;MUJER;32;ECUATORIANA
ZONA 7;LOJA;LOJA;VARIOS;8/10/2017;BOLETA;HOMBRE;29;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;MUJER;38;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;MUJER;25;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;8/10/2017;BOLETA;HOMBRE;47;ECUATORIANA
ZONA 4;MANABI;SUCRE;VARIOS;8/10/2017;BOLETA;HOMBRE;46;ECUATORIANA
ZONA 5;GUAYAS;NARANJAL;VARIOS;8/10/2017;BOLETA;HOMBRE;22;ECUATORIANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;8/10/2017;FLAGRANTE;MUJER;41;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;8/10/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;8/10/2017;BOLETA;HOMBRE;38;ECUATORIANA
ZONA 5;BOLIVAR;SAN MIGUEL DE SALCEDO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;MUJER;41;ECUATORIANA
ZONA 5;BOLIVAR;SAN MIGUEL DE SALCEDO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;MUJER;21;ECUATORIANA
ZONA 4;MANABI;BOLIVAR;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 7;EL ORO;HUAQUILLAS;VARIOS;8/10/2017;BOLETA;HOMBRE;39;ECUATORIANA
ZONA 4;MANABI;FLAVIO ALFARO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;ATENTADO AL PUDOR;8/10/2017;FLAGRANTE;HOMBRE;64;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;ROBO A PERSONAS;8/10/2017;FLAGRANTE;HOMBRE;16;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;HURTO;8/10/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;ROBO A PERSONAS;8/10/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;ROBO A PERSONAS;8/10/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/10/2017;BOLETA;HOMBRE;23;ECUATORIANA
ZONA 7;LOJA;CATAMAYO;ROBO A UNIDADES ECONOMICAS;8/10/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 9;DMQ;QUITO;ABIGEATO;8/10/2017;FLAGRANTE;HOMBRE;48;ECUATORIANA
ZONA 7;LOJA;LOJA;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 5;GUAYAS;EL TRIUNFO;MICROTRAFICO;8/10/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 7;EL ORO;MACHALA;RECEPTACION;8/10/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/10/2017;FLAGRANTE;MUJER;47;ECUATORIANA
ZONA 4;MANABI;BOLIVAR;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;8/10/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 5;LOS RIOS;VINCES;VARIOS;8/10/2017;BOLETA;HOMBRE;32;ECUATORIANA
ZONA 1;SUCUMBIOS;GONZALO PIZARRO;HERIDAS/LESIONES;8/10/2017;BOLETA;HOMBRE;33;ECUATORIANA
ZONA 4;MANABI;ROCAFUERTE;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 5;LOS RIOS;VENTANAS;VARIOS;8/10/2017;BOLETA;HOMBRE;31;ECUATORIANA
ZONA 6;AZUAY;CUENCA;MICROTRAFICO;8/10/2017;FLAGRANTE;HOMBRE;;URUGUAYA
ZONA 1;IMBABURA;COTACACHI;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 1;IMBABURA;COTACACHI;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;60;ECUATORIANA
ZONA 6;AZUAY;CUENCA;MICROTRAFICO;8/10/2017;FLAGRANTE;MUJER;32;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;8/10/2017;BOLETA;HOMBRE;24;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;8/10/2017;BOLETA;MUJER;43;ECUATORIANA
ZONA 5;LOS RIOS;BABA;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;36;ECUATORIANA
ZONA 5;GUAYAS;PLAYAS;MICROTRAFICO;8/10/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 6;MORONA SANTIAGO;MORONA;VARIOS;8/10/2017;BOLETA;HOMBRE;63;ECUATORIANA
ZONA 6;AZUAY;CUENCA;MICROTRAFICO;8/10/2017;FLAGRANTE;HOMBRE;27;ECUATORIANA
ZONA 6;AZUAY;PAUTE;VARIOS;8/10/2017;BOLETA;HOMBRE;25;ECUATORIANA
ZONA 5;SANTA ELENA;LA LIBERTAD;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 6;CAÑAR;LA TRONCAL;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;39;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;8/10/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 7;EL ORO;MACHALA;ROBO A PERSONAS;8/10/2017;FLAGRANTE;HOMBRE;16;ECUATORIANA
ZONA 7;EL ORO;MACHALA;ROBO A PERSONAS;8/10/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 9;DMQ;QUITO;REBELION Y ATENTADO;8/10/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;8/10/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;8/10/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;VARIOS;8/10/2017;BOLETA;HOMBRE;39;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;REBELION Y ATENTADO;8/10/2017;FLAGRANTE;MUJER;;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;REBELION Y ATENTADO;8/10/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 5;GUAYAS;BALZAR;VARIOS;8/10/2017;BOLETA;HOMBRE;36;ECUATORIANA
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;8/10/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 4;MANABI;FLAVIO ALFARO;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 7;EL ORO;MACHALA;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;47;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ROBO DOMICILIO;8/10/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 1;SUCUMBIOS;PUTUMAYO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;8/10/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 7;ZAMORA CHINCHIPE;NANGARITZA;VARIOS;8/10/2017;BOLETA;HOMBRE;36;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;ESTAFA;8/10/2017;BOLETA;HOMBRE;42;ECUATORIANA
ZONA 7;EL ORO;PORTOVELO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;39;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/10/2017;BOLETA;HOMBRE;38;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;52;ECUATORIANA
ZONA 6;AZUAY;SIGSIG;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 1;IMBABURA;COTACACHI;HERIDAS/LESIONES;8/10/2017;BOLETA;HOMBRE;29;ECUATORIANA
ZONA 5;LOS RIOS;VINCES;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;14;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;57;ECUATORIANA
ZONA 6;AZUAY;CUENCA;HERIDAS/LESIONES;8/10/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 6;AZUAY;CUENCA;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;51;ECUATORIANA
ZONA 5;LOS RIOS;MOCACHE;VARIOS;8/10/2017;BOLETA;HOMBRE;25;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HURTO;8/10/2017;FLAGRANTE;MUJER;41;ECUATORIANA
ZONA 7;EL ORO;PASAJE;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;47;ECUATORIANA
ZONA 8;DMG;DURAN;OTROS ROBOS;8/10/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;8/10/2017;BOLETA;HOMBRE;17;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;8/10/2017;FLAGRANTE;HOMBRE;43;ECUATORIANA
