Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Flagrante/Boleta;Sexo;Edad;Nacionalidad
ZONA 3;TUNGURAHUA;AMBATO;MICROTRAFICO;4/4/2017;FLAGRANTE;MUJER;;COLOMBIANA
ZONA 8;DMG;DURAN;MICROTRAFICO;4/4/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 8;DMG;DURAN;MICROTRAFICO;4/4/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;VARIOS;5/4/2017;BOLETA;HOMBRE;58;ECUATORIANA
ZONA 9;DMQ;QUITO;RECEPTACION;4/4/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ROBO DOMICILIO;4/4/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;4/4/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;4/4/2017;FLAGRANTE;HOMBRE;63;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;4/4/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;4/4/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;4/4/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 5;LOS RIOS;MOCACHE;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 5;LOS RIOS;MOCACHE;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 5;GUAYAS;NARANJITO;MICROTRAFICO;4/4/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 5;GUAYAS;NARANJITO;MICROTRAFICO;4/4/2017;FLAGRANTE;MUJER;38;ECUATORIANA
ZONA 5;GUAYAS;NARANJITO;MICROTRAFICO;4/4/2017;FLAGRANTE;MUJER;33;ECUATORIANA
ZONA 7;EL ORO;MACHALA;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;5/4/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 4;MANABI;MANTA;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;41;ECUATORIANA
ZONA 9;DMQ;QUITO;INTIMIDACION/AMENAZA;4/4/2017;FLAGRANTE;HOMBRE;42;ECUATORIANA
ZONA 3;TUNGURAHUA;BAÑOS DE AGUA SANTA;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A UNIDADES ECONOMICAS;5/4/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;4/4/2017;BOLETA;HOMBRE;55;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;4/4/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;HOMBRE;34;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;4/4/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;4/4/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;42;COLOMBIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;HOMBRE;46;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;4/4/2017;BOLETA;HOMBRE;45;ECUATORIANA
ZONA 1;IMBABURA;ANTONIO ANTE;VARIOS;5/4/2017;BOLETA;HOMBRE;39;ECUATORIANA
ZONA 7;EL ORO;PASAJE;VARIOS;4/4/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 5;LOS RIOS;BABAHOYO;VARIOS;4/4/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 7;EL ORO;HUAQUILLAS;HERIDAS/LESIONES;4/4/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 2;PICHINCHA;RUMIÑAHUI;MICROTRAFICO;4/4/2017;FLAGRANTE;MUJER;23;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;5/4/2017;FLAGRANTE;MUJER;16;ECUATORIANA
ZONA 4;MANABI;EL CARMEN;VARIOS;4/4/2017;BOLETA;HOMBRE;22;ECUATORIANA
ZONA 4;MANABI;BOLIVAR;MICROTRAFICO;4/4/2017;FLAGRANTE;HOMBRE;53;ECUATORIANA
ZONA 4;MANABI;SAN VICENTE;VARIOS;5/4/2017;BOLETA;HOMBRE;32;ECUATORIANA
ZONA 7;EL ORO;ARENILLAS;MICROTRAFICO;4/4/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;5/4/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 9;DMQ;QUITO;HURTO;5/4/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;VARIOS;5/4/2017;BOLETA;HOMBRE;37;ECUATORIANA
ZONA 5;GUAYAS;EMPALME;HERIDAS/LESIONES;4/4/2017;FLAGRANTE;MUJER;;ECUATORIANA
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;VARIOS;5/4/2017;BOLETA;HOMBRE;49;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;MICROTRAFICO;4/4/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;MICROTRAFICO;4/4/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 4;MANABI;MANTA;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;VARIOS;4/4/2017;BOLETA;HOMBRE;24;ECUATORIANA
ZONA 7;EL ORO;HUAQUILLAS;HERIDAS/LESIONES;4/4/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 8;DMG;DURAN;VARIOS;5/4/2017;BOLETA;HOMBRE;31;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;5/4/2017;BOLETA;HOMBRE;38;ECUATORIANA
ZONA 6;CAÑAR;LA TRONCAL;ROBO DOMICILIO;5/4/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 9;DMQ;QUITO;TENTATIVA DE ROBO;5/4/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;HOMBRE;31;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;4/4/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;5/4/2017;BOLETA;HOMBRE;28;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;HOMBRE;45;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;HOMBRE;36;ECUATORIANA
ZONA 7;EL ORO;SANTA ROSA;VARIOS;5/4/2017;BOLETA;HOMBRE;54;ECUATORIANA
ZONA 2;PICHINCHA;MEJIA;MICROTRAFICO;4/4/2017;FLAGRANTE;HOMBRE;41;ECUATORIANA
ZONA 2;PICHINCHA;MEJIA;MICROTRAFICO;4/4/2017;FLAGRANTE;HOMBRE;;PERUANA
ZONA 3;PASTAZA;PASTAZA;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;MUJER;32;ECUATORIANA
ZONA 3;PASTAZA;PASTAZA;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;MUJER;43;ECUATORIANA
ZONA 3;PASTAZA;PASTAZA;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;46;ECUATORIANA
ZONA 3;PASTAZA;PASTAZA;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;MUJER;41;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;MUJER;25;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;FLAGRANTE;MUJER;49;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/4/2017;BOLETA;HOMBRE;30;ECUATORIANA
ZONA 1;ESMERALDAS;QUININDE;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;43;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;TENTATIVA DE ROBO;5/4/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;ROBO A PERSONAS;5/4/2017;FLAGRANTE;HOMBRE;34;ECUATORIANA
ZONA 6;CAÑAR;CAÑAR;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;MUJER;31;ECUATORIANA
ZONA 6;CAÑAR;CAÑAR;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;MUJER;26;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/4/2017;BOLETA;HOMBRE;33;ECUATORIANA
ZONA 4;MANABI;PAJAN;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;;COLOMBIANA
ZONA 8;DMG;GUAYAQUIL;OTROS ROBOS;5/4/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 5;GUAYAS;MILAGRO;VARIOS;5/4/2017;BOLETA;HOMBRE;34;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/4/2017;BOLETA;HOMBRE;38;ECUATORIANA
ZONA 8;DMG;DURAN;REBELION Y ATENTADO;5/4/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;HOMBRE;40;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;HOMBRE;34;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/4/2017;BOLETA;HOMBRE;47;ECUATORIANA
ZONA 5;GUAYAS;PLAYAS;REBELION Y ATENTADO;5/4/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;ROBO DOMICILIO;5/4/2017;FLAGRANTE;HOMBRE;;COLOMBIANA
ZONA 4;MANABI;CHONE;VARIOS;5/4/2017;BOLETA;HOMBRE;46;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;52;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;VARIOS;5/4/2017;BOLETA;HOMBRE;39;ECUATORIANA
ZONA 5;GUAYAS;CRNEL. MARCELINO MARIDUEÑA;VARIOS;5/4/2017;BOLETA;HOMBRE;37;ECUATORIANA
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;REBELION Y ATENTADO;5/4/2017;FLAGRANTE;MUJER;66;ECUATORIANA
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;REBELION Y ATENTADO;5/4/2017;FLAGRANTE;HOMBRE;38;ECUATORIANA
ZONA 6;MORONA SANTIAGO;SUCUA;VARIOS;5/4/2017;BOLETA;HOMBRE;36;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;5/4/2017;FLAGRANTE;HOMBRE;39;ECUATORIANA
ZONA 1;CARCHI;MIRA;VARIOS;5/4/2017;BOLETA;HOMBRE;61;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;HOMBRE;19;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;45;ECUATORIANA
ZONA 3;COTOPAXI;SAN MIGUEL DE SALCEDO;VARIOS;5/4/2017;BOLETA;MUJER;44;ECUATORIANA
ZONA 8;DMG;DURAN;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;MUJER;37;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;MUJER;44;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;REBELION Y ATENTADO;5/4/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 7;EL ORO;MACHALA;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;42;ECUATORIANA
ZONA 4;MANABI;MANTA;ROBO A PERSONAS;5/4/2017;FLAGRANTE;HOMBRE;39;ECUATORIANA
ZONA 4;MANABI;MANTA;ROBO A PERSONAS;5/4/2017;FLAGRANTE;HOMBRE;36;ECUATORIANA
ZONA 4;MANABI;MANTA;ROBO A PERSONAS;5/4/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;HOMBRE;42;ECUATORIANA
ZONA 6;AZUAY;CUENCA;VARIOS;5/4/2017;BOLETA;HOMBRE;36;ECUATORIANA
ZONA 3;COTOPAXI;LA MANA;HURTO;5/4/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 7;EL ORO;MACHALA;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;5/4/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;5/4/2017;BOLETA;HOMBRE;23;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;5/4/2017;FLAGRANTE;HOMBRE;20;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;5/4/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 5;LOS RIOS;BABAHOYO;ROBO A MOTOS;5/4/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;43;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;5/4/2017;FLAGRANTE;MUJER;39;ECUATORIANA
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;ROBO A PERSONAS;5/4/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 6;AZUAY;CUENCA;VARIOS;5/4/2017;BOLETA;HOMBRE;64;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;5/4/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;HOMBRE;23;ECUATORIANA
ZONA 5;BOLIVAR;GUARANDA;RECEPTACION;5/4/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 8;DMG;SAMBORONDON;HURTO;5/4/2017;FLAGRANTE;MUJER;17;ECUATORIANA
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;VARIOS;5/4/2017;BOLETA;HOMBRE;29;ECUATORIANA
ZONA 7;LOJA;SARAGURO;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;5/4/2017;BOLETA;HOMBRE;50;ECUATORIANA
ZONA 5;GUAYAS;NARANJITO;VARIOS;5/4/2017;BOLETA;HOMBRE;44;ECUATORIANA
ZONA 8;DMG;DURAN;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;41;ECUATORIANA
ZONA 3;PASTAZA;PASTAZA;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;;ECUATORIANA
ZONA 5;LOS RIOS;BUENA FE;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 7;LOJA;LOJA;ROBO DOMICILIO;5/4/2017;FLAGRANTE;HOMBRE;31;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;RECEPTACION;5/4/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 3;COTOPAXI;LA MANA;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 3;COTOPAXI;LA MANA;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 5;GUAYAS;MILAGRO;RECEPTACION;5/4/2017;FLAGRANTE;MUJER;34;ECUATORIANA
ZONA 1;SUCUMBIOS;SHUSHUFINDI;ROBO A MOTOS;5/4/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 2;NAPO;TENA;VARIOS;5/4/2017;BOLETA;HOMBRE;20;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;5/4/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/4/2017;BOLETA;HOMBRE;35;ECUATORIANA
ZONA 5;GUAYAS;MILAGRO;RECEPTACION;5/4/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 4;MANABI;PEDERNALES;ABANDONO MENOR;5/4/2017;FLAGRANTE;MUJER;43;ECUATORIANA
ZONA 4;MANABI;PEDERNALES;ABANDONO MENOR;5/4/2017;FLAGRANTE;HOMBRE;26;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;;COLOMBIANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 4;MANABI;EL CARMEN;ROBO A CARROS;5/4/2017;FLAGRANTE;HOMBRE;32;ECUATORIANA
ZONA 9;DMQ;QUITO;ROBO DOMICILIO;5/4/2017;FLAGRANTE;MUJER;;VENEZOLANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;FLAGRANTE;MUJER;17;ECUATORIANA
ZONA 5;LOS RIOS;QUEVEDO;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;30;ECUATORIANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;24;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/4/2017;BOLETA;HOMBRE;20;ECUATORIANA
ZONA 3;COTOPAXI;LA MANA;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;ABUSO DE ARMAS;5/4/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;5/4/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 8;DMG;SAMBORONDON;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 5;LOS RIOS;VENTANAS;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 5;LOS RIOS;VENTANAS;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;5/4/2017;BOLETA;HOMBRE;38;ECUATORIANA
ZONA 4;MANABI;EL CARMEN;VARIOS;5/4/2017;BOLETA;HOMBRE;26;ECUATORIANA
ZONA 1;IMBABURA;IBARRA;HURTO;5/4/2017;FLAGRANTE;MUJER;28;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;5/4/2017;BOLETA;HOMBRE;19;ECUATORIANA
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;5/4/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;5/4/2017;FLAGRANTE;HOMBRE;31;SIN DATO
ZONA 1;IMBABURA;OTAVALO;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/4/2017;BOLETA;HOMBRE;52;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;HOMBRE;28;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;HOMBRE;25;ECUATORIANA
ZONA 5;GUAYAS;DAULE;VARIOS;5/4/2017;BOLETA;HOMBRE;30;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;HOMBRE;33;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/4/2017;BOLETA;HOMBRE;38;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;VARIOS;5/4/2017;BOLETA;HOMBRE;47;ECUATORIANA
ZONA 3;TUNGURAHUA;AMBATO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;5/4/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 5;LOS RIOS;BUENA FE;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 9;DMQ;QUITO;TENTATIVA DE ROBO;5/4/2017;FLAGRANTE;HOMBRE;18;ECUATORIANA
ZONA 9;DMQ;QUITO;TENTATIVA DE ROBO;5/4/2017;FLAGRANTE;HOMBRE;17;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 6;CAÑAR;LA TRONCAL;VARIOS;5/4/2017;BOLETA;HOMBRE;34;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HURTO;5/4/2017;FLAGRANTE;HOMBRE;16;ECUATORIANA
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HURTO;5/4/2017;FLAGRANTE;HOMBRE;16;ECUATORIANA
ZONA 2;NAPO;TENA;ROBO A UNIDADES ECONOMICAS;5/4/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 6;AZUAY;CUENCA;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 6;AZUAY;CUENCA;HERIDAS/LESIONES;5/4/2017;FLAGRANTE;HOMBRE;48;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;5/4/2017;FLAGRANTE;HOMBRE;19;ECUATORIANA
ZONA 9;DMQ;QUITO;ROBO DE BIENES
ZONA 9;DMQ;QUITO;ROBO DE BIENES
ZONA 8;DMG;GUAYAQUIL;TENTATIVA DE ROBO;5/4/2017;FLAGRANTE;HOMBRE;25;ECUATORIANA
ZONA 9;DMQ;QUITO;VARIOS;5/4/2017;BOLETA;HOMBRE;35;ECUATORIANA
ZONA 5;GUAYAS;NARANJITO;VARIOS;5/4/2017;BOLETA;HOMBRE;23;ECUATORIANA
ZONA 7;LOJA;LOJA;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;29;ECUATORIANA
ZONA 7;LOJA;LOJA;VARIOS;5/4/2017;FLAGRANTE;MUJER;15;ECUATORIANA
ZONA 7;LOJA;LOJA;VARIOS;5/4/2017;FLAGRANTE;HOMBRE;35;ECUATORIANA
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;5/4/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 1;CARCHI;TULCAN;VARIOS;5/4/2017;BOLETA;HOMBRE;22;ECUATORIANA
ZONA 2;NAPO;TENA;VARIOS;5/4/2017;BOLETA;HOMBRE;32;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;ROBO A PERSONAS;5/4/2017;FLAGRANTE;HOMBRE;21;ECUATORIANA
ZONA 5;LOS RIOS;VINCES;VARIOS;5/4/2017;BOLETA;HOMBRE;37;ECUATORIANA
ZONA 5;LOS RIOS;BABAHOYO;RECEPTACION;5/4/2017;FLAGRANTE;HOMBRE;42;ECUATORIANA
ZONA 5;LOS RIOS;BUENA FE;VARIOS;5/4/2017;BOLETA;HOMBRE;36;ECUATORIANA
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;VARIOS;5/4/2017;BOLETA;HOMBRE;31;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;5/4/2017;FLAGRANTE;HOMBRE;28;ECUATORIANA
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;VARIOS;5/4/2017;BOLETA;HOMBRE;42;ECUATORIANA
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;22;ECUATORIANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;40;ECUATORIANA
ZONA 9;DMQ;QUITO;MICROTRAFICO;5/4/2017;FLAGRANTE;MUJER;39;ECUATORIANA
ZONA 4;MANABI;PORTOVIEJO;VARIOS;5/4/2017;BOLETA;HOMBRE;39;ECUATORIANA
ZONA 8;DMG;DURAN;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;33;ECUATORIANA
ZONA 1;CARCHI;BOLIVAR;VARIOS;5/4/2017;BOLETA;HOMBRE;31;ECUATORIANA
ZONA 5;LOS RIOS;VENTANAS;MICROTRAFICO;5/4/2017;FLAGRANTE;HOMBRE;23;ECUATORIANA
ZONA 7;EL ORO;HUAQUILLAS;VARIOS;5/4/2017;BOLETA;HOMBRE;25;ECUATORIANA
