Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Flagrante/Boleta;Sexo;Edad;Nacionalidad
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/9/2018;BOLETA ;HOMBRE;39;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;VARIOS;6/9/2018;BOLETA ;HOMBRE;70;ECUADOR
ZONA 4;MANABI;SAN VICENTE;VARIOS;6/9/2018;BOLETA ;HOMBRE;26;ECUADOR
ZONA 4;MANABI;PORTOVIEJO;VARIOS;6/9/2018;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;6/9/2018;BOLETA ;HOMBRE;22;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;ROBO A PERSONAS;6/9/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 4;MANABI;MANTA;VIOLACION;6/9/2018;FLAGRANTE;HOMBRE;78;ECUADOR
ZONA 9;DMQ;QUITO;VIOLACION;6/9/2018;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;6/9/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;6/9/2018;BOLETA ;HOMBRE;45;ECUADOR
ZONA 5;GUAYAS;NARANJAL;HERIDAS/LESIONES;6/9/2018;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;6/9/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 3;CHIMBORAZO;COLTA;MICROTRAFICO;6/9/2018;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 6;CAÑAR;LA TRONCAL;VARIOS;6/9/2018;BOLETA ;HOMBRE;40;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/9/2018;BOLETA ;HOMBRE;42;ECUADOR
ZONA 5;GUAYAS;DAULE;RECEPTACION;6/9/2018;FLAGRANTE;HOMBRE;50;ECUADOR
ZONA 4;MANABI;MANTA;RECEPTACION;6/9/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;6/9/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 4;MANABI;MANTA;HERIDAS/LESIONES;6/9/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;6/9/2018;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 6;CAÑAR;CAÑAR;HERIDAS/LESIONES;6/9/2018;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 6;MORONA SANTIAGO;SUCUA;MICROTRAFICO;6/9/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;6/9/2018;BOLETA ;HOMBRE;23;ECUADOR
ZONA 9;DMQ;QUITO;HURTO;6/9/2018;FLAGRANTE;HOMBRE;44;ECUADOR
ZONA 7;LOJA;LOJA;RECEPTACION;6/9/2018;FLAGRANTE;MUJER;68;ECUADOR
ZONA 5;LOS RIOS;MOCACHE;RECEPTACION;6/9/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 6;AZUAY;CUENCA;RECEPTACION;6/9/2018;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;6/9/2018;BOLETA ;MUJER;38;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;6/9/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;HERIDAS/LESIONES;6/9/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;VARIOS;6/9/2018;BOLETA ;HOMBRE;41;ECUADOR
ZONA 8;DMG;DURAN;MICROTRAFICO;7/9/2018;FLAGRANTE;HOMBRE;63;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 2;NAPO;ARCHIDONA;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 7;EL ORO;MACHALA;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 3;PASTAZA;PASTAZA;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 1;IMBABURA;ANTONIO ANTE;HERIDAS/LESIONES;6/9/2018;FLAGRANTE;HOMBRE;45;ECUADOR
ZONA 4;MANABI;EL CARMEN;HERIDAS/LESIONES;6/9/2018;FLAGRANTE;HOMBRE;44;ECUADOR
ZONA 7;EL ORO;MACHALA;MICROTRAFICO;6/9/2018;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 4;MANABI;EL CARMEN;MICROTRAFICO;6/9/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;6/9/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 4;MANABI;MANTA;HERIDAS/LESIONES;6/9/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 1;IMBABURA;IBARRA;HERIDAS/LESIONES;6/9/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;6/9/2018;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VIOLACION;6/9/2018;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 2;PICHINCHA;PUERTO QUITO;ROBO A PERSONAS;7/9/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;6/9/2018;BOLETA ;HOMBRE;30;CUBA
ZONA 8;DMG;GUAYAQUIL;VARIOS;7/9/2018;BOLETA ;HOMBRE;22;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 4;MANABI;MANTA;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;MICROTRAFICO;6/9/2018;FLAGRANTE;HOMBRE;44;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;MICROTRAFICO;6/9/2018;FLAGRANTE;MUJER;68;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;HURTO;7/9/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 1;CARCHI;TULCAN;HURTO;7/9/2018;FLAGRANTE;MUJER;28;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;HURTO;7/9/2018;FLAGRANTE;MUJER;29;ECUADOR
ZONA 2;PICHINCHA;MEJIA;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;44;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;OTROS ROBOS;6/9/2018;FLAGRANTE;HOMBRE;51;ECUADOR
ZONA 1;ESMERALDAS;ELOY ALFARO;OTROS ROBOS;6/9/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 9;DMQ;QUITO;TENTATIVA DE VIOLACION;7/9/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 6;AZUAY;CUENCA;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/9/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 2;PICHINCHA;RUMIÑAHUI;REBELION Y ATENTADO;7/9/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 4;MANABI;PAJAN;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;MICROTRAFICO;6/9/2018;FLAGRANTE;MUJER;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;6/9/2018;FLAGRANTE;HOMBRE;SIN DATO;VENEZUELA
ZONA 5;BOLIVAR;GUARANDA;ROBO A PERSONAS;6/9/2018;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 8;DMG;SAMBORONDON;ROBO A PERSONAS;6/9/2018;FLAGRANTE;HOMBRE;SIN DATO;VENEZUELA
ZONA 1;IMBABURA;ANTONIO ANTE;ROBO A CARROS;7/9/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 1;SUCUMBIOS;LAGO AGRIO;ROBO A CARROS;7/9/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 8;DMG;DURAN;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/9/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 4;MANABI;CHONE;ROBO A PERSONAS;7/9/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;ROBO A PERSONAS;7/9/2018;FLAGRANTE;HOMBRE;44;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;6/9/2018;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;ROBO A UNIDADES ECONOMICAS;6/9/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 4;MANABI;MANTA;VARIOS;6/9/2018;BOLETA ;HOMBRE;35;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;TENTATIVA DE ROBO;6/9/2018;FLAGRANTE;HOMBRE;SIN DATO;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/9/2018;BOLETA ;HOMBRE;17;ECUADOR
ZONA 1;IMBABURA;COTACACHI;VARIOS;7/9/2018;BOLETA ;HOMBRE;19;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;7/9/2018;BOLETA ;HOMBRE;24;ECUADOR
ZONA 4;MANABI;JIPIJAPA;VARIOS;6/9/2018;BOLETA ;HOMBRE;35;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;6/9/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 7;EL ORO;MACHALA;VARIOS;7/9/2018;BOLETA ;HOMBRE;25;ECUADOR
ZONA 9;DMQ;QUITO;TENTATIVA DE ROBO;7/9/2018;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 1;SUCUMBIOS;LAGO AGRIO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/9/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/9/2018;FLAGRANTE;HOMBRE;55;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/9/2018;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/9/2018;BOLETA ;HOMBRE;42;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;7/9/2018;BOLETA ;HOMBRE;36;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;7/9/2018;BOLETA ;HOMBRE;39;ECUADOR
ZONA 1;IMBABURA;IBARRA;MICROTRAFICO;7/9/2018;FLAGRANTE;HOMBRE;63;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;VARIOS;7/9/2018;BOLETA ;HOMBRE;18;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/9/2018;BOLETA ;MUJER;36;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/9/2018;BOLETA ;MUJER;31;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/9/2018;BOLETA ;HOMBRE;24;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;7/9/2018;BOLETA ;HOMBRE;19;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;7/9/2018;BOLETA ;HOMBRE;39;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;7/9/2018;FLAGRANTE;MUJER;46;ECUADOR
ZONA 1;IMBABURA;COTACACHI;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;MUJER;22;ECUADOR
ZONA 2;PICHINCHA;MEJIA;VARIOS;7/9/2018;BOLETA ;HOMBRE;27;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;7/9/2018;BOLETA ;HOMBRE;55;ECUADOR
ZONA 1;CARCHI;ESPEJO;HURTO;7/9/2018;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 2;NAPO;TENA;MICROTRAFICO;6/9/2018;FLAGRANTE;MUJER;24;ECUADOR
ZONA 4;MANABI;TOSAGUA;MICROTRAFICO;7/9/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;MICROTRAFICO;7/9/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 4;MANABI;SAN VICENTE;VARIOS;7/9/2018;BOLETA ;HOMBRE;48;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;7/9/2018;BOLETA ;HOMBRE;37;ECUADOR
ZONA 6;AZUAY;CUENCA;MICROTRAFICO;6/9/2018;FLAGRANTE;HOMBRE;52;ECUADOR
ZONA 6;CAÑAR;LA TRONCAL;MICROTRAFICO;6/9/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;6/9/2018;FLAGRANTE;HOMBRE;44;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;42;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;MICROTRAFICO;7/9/2018;FLAGRANTE;MUJER;41;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;DELITO AMBIENTAL;7/9/2018;FLAGRANTE;MUJER;44;ECUADOR
ZONA 8;DMG;DURAN;DELITO AMBIENTAL;7/9/2018;FLAGRANTE;HOMBRE;51;ECUADOR
ZONA 7;EL ORO;PIÑAS;DELITO AMBIENTAL;7/9/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 5;BOLIVAR;CALUMA;DELITO AMBIENTAL;7/9/2018;FLAGRANTE;HOMBRE;44;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;VARIOS;7/9/2018;BOLETA ;HOMBRE;35;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/9/2018;BOLETA ;HOMBRE;28;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/9/2018;BOLETA ;HOMBRE;64;ECUADOR
ZONA 6;AZUAY;CUENCA;ROBO A PERSONAS;7/9/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;HURTO;7/9/2018;FLAGRANTE;MUJER;34;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/9/2018;FLAGRANTE;MUJER;26;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;FALSIFICACION;7/9/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 9;DMQ;QUITO;FALSIFICACION;7/9/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 6;AZUAY;GUALACEO;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;MUJER;47;ECUADOR
ZONA 5;GUAYAS;DAULE;VARIOS;7/9/2018;BOLETA ;HOMBRE;35;ECUADOR
ZONA 5;GUAYAS;MILAGRO;VARIOS;7/9/2018;BOLETA ;MUJER;25;ECUADOR
ZONA 5;GUAYAS;MILAGRO;VARIOS;7/9/2018;FLAGRANTE;MUJER;24;ECUADOR
ZONA 5;LOS RIOS;BUENA FE;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 4;MANABI;FLAVIO ALFARO;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 7;EL ORO;MACHALA;VARIOS;7/9/2018;BOLETA ;HOMBRE;39;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;7/9/2018;BOLETA ;HOMBRE;25;ECUADOR
ZONA 4;MANABI;MANTA;VARIOS;7/9/2018;BOLETA ;HOMBRE;46;ECUADOR
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 7;EL ORO;MACHALA;FALSIFICACION;7/9/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;7/9/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 5;GUAYAS;PLAYAS;VARIOS;7/9/2018;BOLETA ;HOMBRE;21;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;MICROTRAFICO;7/9/2018;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 4;MANABI;MANTA;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;52;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;ASESINATO;6/9/2018;FLAGRANTE;MUJER;20;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ESTAFA;7/9/2018;FLAGRANTE;HOMBRE;53;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;67;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 8;DMG;GUAYAQUIL;RECEPTACION;7/9/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;RECEPTACION;7/9/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;REBELION Y ATENTADO;7/9/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;7/9/2018;FLAGRANTE;HOMBRE;SIN DATO;AUSTRIA
ZONA 7;EL ORO;MACHALA;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;42;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/9/2018;FLAGRANTE;HOMBRE;39;ECUADOR
ZONA 5;GUAYAS;MILAGRO;VARIOS;7/9/2018;BOLETA ;HOMBRE;28;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;MICROTRAFICO;7/9/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;7/9/2018;BOLETA ;HOMBRE;25;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;MICROTRAFICO;7/9/2018;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 5;GUAYAS;NARANJAL;VARIOS;7/9/2018;BOLETA ;HOMBRE;22;ECUADOR
ZONA 1;IMBABURA;ANTONIO ANTE;HURTO;7/9/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 5;GUAYAS;EMPALME;HURTO;7/9/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;7/9/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;7/9/2018;BOLETA ;HOMBRE;38;ECUADOR
ZONA 3;PASTAZA;PASTAZA;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;7/9/2018;BOLETA ;HOMBRE;43;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;MUJER;32;ECUADOR
ZONA 6;AZUAY;CUENCA;ROBO A PERSONAS;7/9/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 3;CHIMBORAZO;COLTA;VARIOS;7/9/2018;BOLETA ;HOMBRE;23;ECUADOR
ZONA 1;IMBABURA;PIMAMPIRO;HURTO;7/9/2018;FLAGRANTE;MUJER;47;ECUADOR
ZONA 4;MANABI;EL CARMEN;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;MUJER;36;ECUADOR
ZONA 4;MANABI;EL CARMEN;VARIOS;7/9/2018;BOLETA ;HOMBRE;25;ECUADOR
ZONA 6;CAÑAR;CAÑAR;FALSIFICACION;7/9/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;7/9/2018;BOLETA ;HOMBRE;41;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;MUJER;43;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;MUJER;40;ECUADOR
ZONA 9;DMQ;QUITO;HURTO;7/9/2018;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 5;GALAPAGOS;SANTA CRUZ;HURTO;7/9/2018;FLAGRANTE;HOMBRE;56;ECUADOR
ZONA 5;GUAYAS;DAULE;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/9/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 6;CAÑAR;LA TRONCAL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/9/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/9/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/9/2018;BOLETA ;HOMBRE;52;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;7/9/2018;BOLETA ;HOMBRE;45;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;ROBO A PERSONAS;7/9/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 7;EL ORO;HUAQUILLAS;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 5;LOS RIOS;BABA;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 7;EL ORO;EL GUABO;MICROTRAFICO;7/9/2018;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;MICROTRAFICO;7/9/2018;FLAGRANTE;MUJER;35;ECUADOR
ZONA 5;GUAYAS;EMPALME;VARIOS;7/9/2018;BOLETA ;HOMBRE;50;ECUADOR
ZONA 5;GALAPAGOS;SANTA CRUZ;VARIOS;7/9/2018;BOLETA ;HOMBRE;21;ECUADOR
ZONA 7;EL ORO;MACHALA;VARIOS;7/9/2018;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 2;NAPO;TENA;VARIOS;7/9/2018;BOLETA ;HOMBRE;61;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;7/9/2018;BOLETA ;HOMBRE;35;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;VARIOS;7/9/2018;BOLETA ;HOMBRE;33;ECUADOR
ZONA 7;EL ORO;MACHALA;VARIOS;7/9/2018;BOLETA ;HOMBRE;31;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;7/9/2018;BOLETA ;HOMBRE;34;ECUADOR
ZONA 6;AZUAY;CUENCA;MICROTRAFICO;7/9/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/9/2018;FLAGRANTE;HOMBRE;52;ECUADOR
ZONA 1;CARCHI;TULCAN;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/9/2018;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 9;DMQ;QUITO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/9/2018;FLAGRANTE;HOMBRE;48;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;HURTO;7/9/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 4;MANABI;PORTOVIEJO;VARIOS;7/9/2018;BOLETA ;HOMBRE;46;ECUADOR
ZONA 8;DMG;DURAN;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;MUJER;33;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;MUJER;36;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;7/9/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;ROBO A PERSONAS;7/9/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ROBO A PERSONAS;7/9/2018;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;7/9/2018;FLAGRANTE;HOMBRE;20;ECUADOR
