Zona;Subzona;Cantón;presunta_subinfraccion;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;18/1/2021;HOMBRE;54;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;19/1/2021;MUJER;27;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;INGRESO DE ARTÍCULOS PROHIBIDOS;19/1/2021;HOMBRE;36;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;INGRESO DE ARTÍCULOS PROHIBIDOS;15/7/2021;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;24/6/2021;MUJER;31;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;INGRESO DE ARTÍCULOS PROHIBIDOS;21/1/2021;HOMBRE;46;ECUATORIANO
ZONA 6;CAÑAR;CAÑAR;INGRESO DE ARTÍCULOS PROHIBIDOS;27/1/2021;HOMBRE;29;ECUATORIANO
ZONA 6;CAÑAR;CAÑAR;INGRESO DE ARTÍCULOS PROHIBIDOS;27/1/2021;HOMBRE;37;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;INGRESO DE ARTÍCULOS PROHIBIDOS;28/1/2021;HOMBRE;40;ECUATORIANO
ZONA 9;DMQ;QUITO;INGRESO DE ARTÍCULOS PROHIBIDOS;1/2/2021;HOMBRE;31;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;7/2/2021;HOMBRE;29;ECUATORIANO
ZONA 8;DMG;DURAN;INGRESO DE ARTÍCULOS PROHIBIDOS;7/2/2021;MUJER;24;ECUATORIANO
ZONA 1;CARCHI;TULCAN;INGRESO DE ARTÍCULOS PROHIBIDOS;7/2/2021;HOMBRE;32;ECUATORIANO
ZONA 4;MANABI;MANTA;INGRESO DE ARTÍCULOS PROHIBIDOS;7/2/2021;MUJER;31;ECUATORIANO
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;INGRESO DE ARTÍCULOS PROHIBIDOS;7/2/2021;MUJER;31;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;8/2/2021;MUJER;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;9/2/2021;MUJER;55;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;10/2/2021;HOMBRE;31;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;10/2/2021;MUJER;45;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;11/2/2021;HOMBRE;29;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;11/2/2021;HOMBRE;30;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;11/2/2021;MUJER;31;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;INGRESO DE ARTÍCULOS PROHIBIDOS;12/2/2021;HOMBRE;19;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;12/2/2021;MUJER;37;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;13/2/2021;HOMBRE;48;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;13/2/2021;HOMBRE;59;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;13/2/2021;HOMBRE;51;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;INGRESO DE ARTÍCULOS PROHIBIDOS;14/2/2021;MUJER;48;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;14/2/2021;MUJER;33;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;18/2/2021;HOMBRE;37;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;21/2/2021;HOMBRE;39;ECUATORIANO
ZONA 1;CARCHI;TULCAN;INGRESO DE ARTÍCULOS PROHIBIDOS;21/2/2021;HOMBRE;23;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;21/2/2021;HOMBRE;27;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;21/2/2021;HOMBRE;35;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;21/2/2021;MUJER;27;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;21/2/2021;HOMBRE;26;VENEZOLANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;23/2/2021;MUJER;27;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;23/2/2021;HOMBRE;33;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;23/2/2021;HOMBRE;32;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;23/2/2021;HOMBRE;28;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;INGRESO DE ARTÍCULOS PROHIBIDOS;24/2/2021;HOMBRE;28;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;INGRESO DE ARTÍCULOS PROHIBIDOS;24/2/2021;HOMBRE;26;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INGRESO DE ARTÍCULOS PROHIBIDOS;27/2/2021;HOMBRE;26;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;INGRESO DE ARTÍCULOS PROHIBIDOS;28/2/2021;HOMBRE;27;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INGRESO DE ARTÍCULOS PROHIBIDOS;28/2/2021;HOMBRE;52;ECUATORIANO
ZONA 9;DMQ;QUITO;INGRESO DE ARTÍCULOS PROHIBIDOS;1/3/2021;HOMBRE;51;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;1/3/2021;HOMBRE;27;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;INGRESO DE ARTÍCULOS PROHIBIDOS;2/3/2021;MUJER;20;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;3/3/2021;HOMBRE;26;ECUATORIANO
ZONA 3;PASTAZA;MERA;INGRESO DE ARTÍCULOS PROHIBIDOS;18/3/2021;HOMBRE;24;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;INGRESO DE ARTÍCULOS PROHIBIDOS;19/3/2021;HOMBRE;27;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;7/7/2021;HOMBRE;18;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;INGRESO DE ARTÍCULOS PROHIBIDOS;22/3/2021;MUJER;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;22/3/2021;HOMBRE;46;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;21/3/2021;HOMBRE;39;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;12/6/2021;MUJER;55;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;12/8/2021;HOMBRE;18;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;12/8/2021;HOMBRE;18;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;12/8/2021;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;12/8/2021;HOMBRE;21;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;30/7/2021;MUJER;48;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;INGRESO DE ARTÍCULOS PROHIBIDOS;15/8/2021;MUJER;18;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;INGRESO DE ARTÍCULOS PROHIBIDOS;24/7/2021;MUJER;35;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;INGRESO DE ARTÍCULOS PROHIBIDOS;20/3/2021;HOMBRE;50;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;22/3/2021;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;INGRESO DE ARTÍCULOS PROHIBIDOS;12/6/2021;MUJER;22;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INGRESO DE ARTÍCULOS PROHIBIDOS;22/3/2021;HOMBRE;31;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;30/7/2021;MUJER;30;ECUATORIANO
ZONA 5;BOLIVAR;GUARANDA;INGRESO DE ARTÍCULOS PROHIBIDOS;25/3/2021;MUJER;25;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;25/3/2021;HOMBRE;26;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;27/3/2021;HOMBRE;25;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;INGRESO DE ARTÍCULOS PROHIBIDOS;26/6/2021;MUJER;24;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INGRESO DE ARTÍCULOS PROHIBIDOS;24/3/2021;HOMBRE;31;ECUATORIANO
ZONA 7;LOJA;LOJA;INGRESO DE ARTÍCULOS PROHIBIDOS;8/7/2021;HOMBRE;33;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;5/4/2021;HOMBRE;39;ECUATORIANO
ZONA 2;NAPO;ARCHIDONA;INGRESO DE ARTÍCULOS PROHIBIDOS;31/3/2021;MUJER;32;COLOMBIANO
ZONA 4;MANABI;PORTOVIEJO;INGRESO DE ARTÍCULOS PROHIBIDOS;17/7/2021;MUJER;34;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;INGRESO DE ARTÍCULOS PROHIBIDOS;17/7/2021;MUJER;34;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;INGRESO DE ARTÍCULOS PROHIBIDOS;3/4/2021;HOMBRE;36;ECUATORIANO
ZONA 1;CARCHI;TULCAN;INGRESO DE ARTÍCULOS PROHIBIDOS;5/4/2021;MUJER;34;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;4/4/2021;HOMBRE;38;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;4/4/2021;HOMBRE;21;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;8/7/2021;HOMBRE;53;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;17/7/2021;MUJER;27;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;31/7/2021;MUJER;37;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;INGRESO DE ARTÍCULOS PROHIBIDOS;25/7/2021;HOMBRE;35;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;10/4/2021;HOMBRE;18;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;9/7/2021;HOMBRE;21;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INGRESO DE ARTÍCULOS PROHIBIDOS;11/4/2021;MUJER;48;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;21/1/2021;HOMBRE;31;ECUATORIANO
ZONA 1;CARCHI;TULCAN;INGRESO DE ARTÍCULOS PROHIBIDOS;13/4/2021;HOMBRE;SIN DATO;VENEZOLANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;25/1/2021;MUJER;19;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;27/1/2021;MUJER;28;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;16/4/2021;HOMBRE;33;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;16/4/2021;HOMBRE;36;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;16/4/2021;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;28/1/2021;HOMBRE;31;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;16/4/2021;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;15/4/2021;HOMBRE;20;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;15/4/2021;HOMBRE;19;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;15/4/2021;HOMBRE;21;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;15/4/2021;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;INGRESO DE ARTÍCULOS PROHIBIDOS;15/4/2021;HOMBRE;35;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;INGRESO DE ARTÍCULOS PROHIBIDOS;16/6/2021;MUJER;27;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;30/1/2021;HOMBRE;40;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;INGRESO DE ARTÍCULOS PROHIBIDOS;16/6/2021;HOMBRE;23;COLOMBIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;18/4/2021;HOMBRE;40;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;18/4/2021;HOMBRE;23;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;21/4/2021;HOMBRE;19;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;INGRESO DE ARTÍCULOS PROHIBIDOS;5/2/2021;MUJER;38;ECUATORIANO
ZONA 1;CARCHI;TULCAN;INGRESO DE ARTÍCULOS PROHIBIDOS;5/2/2021;HOMBRE;30;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;INGRESO DE ARTÍCULOS PROHIBIDOS;5/2/2021;HOMBRE;23;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INGRESO DE ARTÍCULOS PROHIBIDOS;22/4/2021;HOMBRE;30;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;INGRESO DE ARTÍCULOS PROHIBIDOS;29/6/2021;HOMBRE;37;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;INGRESO DE ARTÍCULOS PROHIBIDOS;29/6/2021;HOMBRE;43;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;INGRESO DE ARTÍCULOS PROHIBIDOS;9/8/2021;HOMBRE;33;ECUATORIANO
ZONA 1;CARCHI;TULCAN;INGRESO DE ARTÍCULOS PROHIBIDOS;26/4/2021;MUJER;SIN DATO;COLOMBIANO
ZONA 1;IMBABURA;IBARRA;INGRESO DE ARTÍCULOS PROHIBIDOS;24/4/2021;HOMBRE;19;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;10/2/2021;MUJER;35;ECUATORIANO
ZONA 9;DMQ;QUITO;INGRESO DE ARTÍCULOS PROHIBIDOS;10/7/2021;HOMBRE;22;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;INGRESO DE ARTÍCULOS PROHIBIDOS;26/4/2021;MUJER;39;ECUATORIANO
ZONA 9;DMQ;QUITO;INGRESO DE ARTÍCULOS PROHIBIDOS;10/7/2021;HOMBRE;22;ECUATORIANO
ZONA 9;DMQ;QUITO;INGRESO DE ARTÍCULOS PROHIBIDOS;10/7/2021;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;INGRESO DE ARTÍCULOS PROHIBIDOS;10/7/2021;HOMBRE;22;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;INGRESO DE ARTÍCULOS PROHIBIDOS;28/4/2021;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;INGRESO DE ARTÍCULOS PROHIBIDOS;10/7/2021;HOMBRE;44;ECUATORIANO
ZONA 7;EL ORO;MACHALA;INGRESO DE ARTÍCULOS PROHIBIDOS;6/8/2021;HOMBRE;36;ECUATORIANO
ZONA 6;CAÑAR;CAÑAR;INGRESO DE ARTÍCULOS PROHIBIDOS;29/4/2021;HOMBRE;52;ECUATORIANO
ZONA 3;CHIMBORAZO;ALAUSI;INGRESO DE ARTÍCULOS PROHIBIDOS;16/2/2021;MUJER;19;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;16/2/2021;MUJER;30;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;INGRESO DE ARTÍCULOS PROHIBIDOS;30/6/2021;MUJER;27;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;29/4/2021;MUJER;23;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;INGRESO DE ARTÍCULOS PROHIBIDOS;17/2/2021;MUJER;33;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;INGRESO DE ARTÍCULOS PROHIBIDOS;28/4/2021;HOMBRE;38;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;21/2/2021;HOMBRE;47;ECUATORIANO
ZONA 1;CARCHI;TULCAN;INGRESO DE ARTÍCULOS PROHIBIDOS;4/5/2021;HOMBRE;42;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;INGRESO DE ARTÍCULOS PROHIBIDOS;4/5/2021;HOMBRE;34;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;INGRESO DE ARTÍCULOS PROHIBIDOS;6/5/2021;HOMBRE;28;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;2/5/2021;MUJER;21;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;INGRESO DE ARTÍCULOS PROHIBIDOS;3/5/2021;HOMBRE;38;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INGRESO DE ARTÍCULOS PROHIBIDOS;13/5/2021;HOMBRE;34;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INGRESO DE ARTÍCULOS PROHIBIDOS;13/5/2021;HOMBRE;62;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;INGRESO DE ARTÍCULOS PROHIBIDOS;12/5/2021;HOMBRE;25;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;10/5/2021;HOMBRE;49;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;INGRESO DE ARTÍCULOS PROHIBIDOS;18/6/2021;MUJER;48;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;INGRESO DE ARTÍCULOS PROHIBIDOS;10/5/2021;HOMBRE;33;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;INGRESO DE ARTÍCULOS PROHIBIDOS;10/5/2021;HOMBRE;30;ECUATORIANO
ZONA 2;NAPO;ARCHIDONA;INGRESO DE ARTÍCULOS PROHIBIDOS;11/7/2021;MUJER;38;ECUATORIANO
ZONA 2;NAPO;ARCHIDONA;INGRESO DE ARTÍCULOS PROHIBIDOS;11/7/2021;MUJER;45;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;12/7/2021;HOMBRE;18;ECUATORIANO
ZONA 9;DMQ;QUITO;INGRESO DE ARTÍCULOS PROHIBIDOS;6/8/2021;HOMBRE;28;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;INGRESO DE ARTÍCULOS PROHIBIDOS;13/8/2021;HOMBRE;25;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INGRESO DE ARTÍCULOS PROHIBIDOS;1/7/2021;MUJER;27;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;INGRESO DE ARTÍCULOS PROHIBIDOS;12/5/2021;MUJER;27;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;12/7/2021;HOMBRE;49;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;INGRESO DE ARTÍCULOS PROHIBIDOS;13/8/2021;HOMBRE;26;ECUATORIANO
ZONA 9;DMQ;QUITO;INGRESO DE ARTÍCULOS PROHIBIDOS;27/7/2021;HOMBRE;35;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;2/7/2021;HOMBRE;32;COLOMBIANO
ZONA 1;ESMERALDAS;ESMERALDAS;INGRESO DE ARTÍCULOS PROHIBIDOS;19/5/2021;HOMBRE;29;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;INGRESO DE ARTÍCULOS PROHIBIDOS;2/7/2021;MUJER;21;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;INGRESO DE ARTÍCULOS PROHIBIDOS;20/5/2021;HOMBRE;44;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;INGRESO DE ARTÍCULOS PROHIBIDOS;20/5/2021;HOMBRE;36;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;INGRESO DE ARTÍCULOS PROHIBIDOS;18/5/2021;HOMBRE;18;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;INGRESO DE ARTÍCULOS PROHIBIDOS;20/7/2021;HOMBRE;17;ECUATORIANO
ZONA 5;GALAPAGOS;SANTA CRUZ;INGRESO DE ARTÍCULOS PROHIBIDOS;26/5/2021;HOMBRE;38;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INGRESO DE ARTÍCULOS PROHIBIDOS;23/5/2021;MUJER;23;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;26/5/2021;MUJER;33;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;21/5/2021;HOMBRE;21;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;INGRESO DE ARTÍCULOS PROHIBIDOS;18/8/2021;MUJER;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;24/5/2021;HOMBRE;28;DOMINICANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;27/5/2021;MUJER;38;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;INGRESO DE ARTÍCULOS PROHIBIDOS;11/8/2021;MUJER;56;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INGRESO DE ARTÍCULOS PROHIBIDOS;27/5/2021;HOMBRE;28;COLOMBIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;13/7/2021;MUJER;34;ECUATORIANO
ZONA 5;BOLIVAR;GUARANDA;INGRESO DE ARTÍCULOS PROHIBIDOS;30/5/2021;HOMBRE;48;ECUATORIANO
ZONA 7;LOJA;LOJA;INGRESO DE ARTÍCULOS PROHIBIDOS;1/6/2021;HOMBRE;20;ECUATORIANO
ZONA 7;LOJA;LOJA;INGRESO DE ARTÍCULOS PROHIBIDOS;1/6/2021;HOMBRE;21;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;28/7/2021;HOMBRE;21;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;7/8/2021;HOMBRE;33;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;2/6/2021;MUJER;22;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;30/5/2021;MUJER;41;ECUATORIANO
ZONA 7;LOJA;LOJA;INGRESO DE ARTÍCULOS PROHIBIDOS;3/6/2021;MUJER;33;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;INGRESO DE ARTÍCULOS PROHIBIDOS;30/5/2021;HOMBRE;27;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;22/7/2021;MUJER;26;ECUATORIANO
ZONA 3;PASTAZA;MERA;INGRESO DE ARTÍCULOS PROHIBIDOS;3/8/2021;MUJER;19;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;INGRESO DE ARTÍCULOS PROHIBIDOS;11/8/2021;MUJER;28;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INGRESO DE ARTÍCULOS PROHIBIDOS;2/6/2021;MUJER;62;ECUATORIANO
ZONA 6;AZUAY;CUENCA;INGRESO DE ARTÍCULOS PROHIBIDOS;4/6/2021;HOMBRE;43;VENEZOLANO
ZONA 7;LOJA;LOJA;INGRESO DE ARTÍCULOS PROHIBIDOS;3/6/2021;MUJER;20;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;INGRESO DE ARTÍCULOS PROHIBIDOS;21/6/2021;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;INGRESO DE ARTÍCULOS PROHIBIDOS;29/7/2021;MUJER;43;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INGRESO DE ARTÍCULOS PROHIBIDOS;14/7/2021;MUJER;34;ECUATORIANO
