Zona;Subzona;Cantón;presunta_subinfraccion;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 6;CAÑAR;AZOGUES;BOLETA DE APREMIO;21/10/2020;HOMBRE;43;ECUATORIANO
ZONA 6;AZUAY;SIGSIG;DAÑOS MATERIALES;22/5/2020;HOMBRE;31;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLACIÓN;14/11/2020;HOMBRE;38;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;18/9/2020;HOMBRE;19;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;19/8/2020;HOMBRE;25;ECUATORIANO
ZONA 7;LOJA;LOJA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;25/1/2020;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;26/8/2020;HOMBRE;28;ECUATORIANO
ZONA 6;MORONA SANTIAGO;PALORA;BOLETA DE APREMIO;4/1/2020;HOMBRE;30;ECUATORIANO
ZONA 6;CAÑAR;BIBLIAN;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;14/10/2020;HOMBRE;73;ECUATORIANO
ZONA 6;MORONA SANTIAGO;PALORA;BOLETA DE APREMIO;6/2/2020;MUJER;33;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;10/2/2020;HOMBRE;33;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ATAQUE O RESISTENCIA;14/4/2020;HOMBRE;26;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ATAQUE O RESISTENCIA;14/4/2020;HOMBRE;29;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;22/9/2020;HOMBRE;21;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;ALMACENAMIENTO
ZONA 6;MORONA SANTIAGO;MORONA;ABUSO SEXUAL;2/10/2020;HOMBRE;40;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;PAQUISHA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;26/1/2020;HOMBRE;31;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;23/10/2020;HOMBRE;30;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;9/11/2020;HOMBRE;37;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;BOLETA DE APREMIO;18/3/2020;HOMBRE;30;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;28/9/2020;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/2/2020;HOMBRE;64;COLOMBIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIONES DE SEGUNDA CLASE;14/5/2020;HOMBRE;26;ECUATORIANO
ZONA 5;GUAYAS;BALAO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;14/3/2020;MUJER;45;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE AUXILIO;3/10/2020;HOMBRE;25;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;CONTRAVENCIONES DE CUARTA CLASE;2/2/2020;HOMBRE;32;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/8/2020;MUJER;41;ECUATORIANO
ZONA 7;EL ORO;MACHALA;CONTRAVENCIONES DE SEGUNDA CLASE;11/10/2020;HOMBRE;26;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/2/2020;HOMBRE;27;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;24/8/2020;HOMBRE;42;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/8/2020;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;ABUSO SEXUAL;5/9/2020;HOMBRE;40;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;14/3/2020;HOMBRE;41;ECUATORIANO
ZONA 7;EL ORO;MACHALA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;3/2/2020;HOMBRE;25;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;BOLETA DE AUXILIO;27/4/2020;HOMBRE;20;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;28/2/2020;HOMBRE;44;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;22/8/2020;HOMBRE;32;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;BOLETA DE APREMIO;9/11/2020;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;RECEPTACIÓN;11/3/2020;MUJER;38;ECUATORIANO
ZONA 3;COTOPAXI;LA MANA;BOLETA DE APREMIO;1/10/2020;HOMBRE;50;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;11/10/2020;HOMBRE;29;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;16/2/2020;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/6/2020;HOMBRE;39;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/2/2020;HOMBRE;31;ECUATORIANO
ZONA 7;LOJA;LOJA;ROBO A PERSONAS;3/1/2020;HOMBRE;31;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;BOLETA DE APREMIO;3/3/2020;HOMBRE;37;ECUATORIANO
ZONA 6;MORONA SANTIAGO;SUCUA;CONTRAVENCIONES DE CUARTA CLASE;10/5/2020;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;24/11/2020;HOMBRE;41;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ABUSO DE CONFIANZA;21/1/2020;HOMBRE;54;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/1/2020;HOMBRE;53;ECUATORIANO
ZONA 6;AZUAY;CHORDELEG;BOLETA DE AUXILIO;14/9/2020;HOMBRE;22;ECUATORIANO
ZONA 4;MANABI;JAMA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;16/8/2020;HOMBRE;35;COLOMBIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;7/7/2020;HOMBRE;27;ECUATORIANO
ZONA 7;EL ORO;SANTA ROSA;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;7/11/2020;HOMBRE;24;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;3/10/2020;HOMBRE;30;ECUATORIANO
ZONA 1;SUCUMBIOS;SHUSHUFINDI;BOLETA DE APREMIO;21/7/2020;HOMBRE;23;COLOMBIANO
ZONA 7;LOJA;CALVAS;ALMACENAMIENTO
ZONA 6;MORONA SANTIAGO;SANTIAGO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;26/1/2020;HOMBRE;38;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;7/11/2020;HOMBRE;20;ECUATORIANO
ZONA 6;MORONA SANTIAGO;SUCUA;ARMAS DE FUEGO
ZONA 6;CAÑAR;CAÑAR;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;26/11/2020;HOMBRE;24;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;ROBO A PERSONAS;21/1/2020;HOMBRE;21;ECUATORIANO
ZONA 4;MANABI;SUCRE;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;30/9/2020;HOMBRE;45;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;25/2/2020;HOMBRE;25;ECUATORIANO
ZONA 9;DMQ;QUITO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;8/7/2020;HOMBRE;43;ECUATORIANO
ZONA 6;CAÑAR;BIBLIAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;18/11/2020;HOMBRE;51;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;23/3/2020;HOMBRE;46;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;16/11/2020;MUJER;42;ECUATORIANO
ZONA 8;DMG;DURAN;BOLETA DE APREMIO;25/11/2020;HOMBRE;31;ECUATORIANO
ZONA 3;COTOPAXI;LA MANA;TENENCIA Y PORTE DE ARMAS;9/7/2020;HOMBRE;22;ECUATORIANO
ZONA 9;DMQ;QUITO;ESTAFA;11/3/2020;MUJER;53;PERUANO
ZONA 7;EL ORO;MACHALA;CONCUSIÓN;4/5/2020;HOMBRE;35;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;25/8/2020;HOMBRE;41;ECUATORIANO
ZONA 3;CHIMBORAZO;CHUNCHI;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;22/1/2020;HOMBRE;30;ECUATORIANO
ZONA 6;CAÑAR;BIBLIAN;ATAQUE O RESISTENCIA;12/5/2020;HOMBRE;20;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;31/5/2020;HOMBRE;25;ECUATORIANO
ZONA 6;MORONA SANTIAGO;GUALAQUIZA;BOLETA DE ENCARCELAMIENTO;18/10/2020;HOMBRE;81;ECUATORIANO
ZONA 3;PASTAZA;MERA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;31/7/2020;HOMBRE;28;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;HURTO;21/2/2020;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;7/7/2020;HOMBRE;27;VENEZOLANO
ZONA 3;CHIMBORAZO;RIOBAMBA;FALSIFICACIÓN Y USO DE DOCUMENTO FALSO;12/9/2020;HOMBRE;26;ECUATORIANO
ZONA 3;COTOPAXI;SALCEDO;BOLETA DE APREMIO;5/3/2020;HOMBRE;48;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;BOLETA DE APREMIO;16/11/2020;HOMBRE;39;ECUATORIANO
ZONA 3;COTOPAXI;SALCEDO;DAÑOS MATERIALES;20/10/2020;HOMBRE;40;ECUATORIANO
ZONA 9;DMQ;QUITO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;27/8/2020;HOMBRE;41;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;DAÑOS MATERIALES;12/11/2020;HOMBRE;30;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;10/11/2020;HOMBRE;35;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/10/2020;MUJER;36;ECUATORIANO
ZONA 9;DMQ;QUITO;LESIONES;12/2/2020;HOMBRE;24;ECUATORIANO
ZONA 1;CARCHI;TULCAN;RECEPTACIÓN;20/11/2020;HOMBRE;21;COLOMBIANO
ZONA 1;IMBABURA;IBARRA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;2/8/2020;HOMBRE;28;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;ATAQUE O RESISTENCIA;23/1/2020;HOMBRE;21;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;15/3/2020;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;20/8/2020;HOMBRE;32;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;21/11/2020;HOMBRE;41;ECUATORIANO
ZONA 5;BOLIVAR;SAN MIGUEL;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;27/7/2020;HOMBRE;21;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;8/3/2020;HOMBRE;40;ECUATORIANO
ZONA 3;COTOPAXI;PANGUA;CONTRAVENCIONES DE PRIMERA CLASE;27/9/2020;HOMBRE;34;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;23/6/2020;HOMBRE;27;ECUATORIANO
ZONA 5;LOS RIOS;VALENCIA;ROBO A PERSONAS;28/6/2020;HOMBRE;25;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;4/9/2020;HOMBRE;24;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE DETENCIÓN/CAPTURA;5/11/2020;HOMBRE;29;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A  UNIDADES ECONOMICAS;22/9/2020;HOMBRE;27;ECUATORIANO
ZONA 7;LOJA;MACARA;VIOLACIÓN DE PROPIEDAD PRIVADA;2/8/2020;HOMBRE;39;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;13/2/2020;HOMBRE;20;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;LESIONES;10/5/2020;HOMBRE;25;ECUATORIANO
ZONA 6;CAÑAR;BIBLIAN;BOLETA DE APREMIO;2/9/2020;HOMBRE;37;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A PERSONAS;6/4/2020;HOMBRE;29;ECUATORIANO
ZONA 7;LOJA;QUILANGA;CONTRAVENCIONES DE SEGUNDA CLASE;12/9/2020;HOMBRE;42;ECUATORIANO
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;CONTRABANDO;2/5/2020;HOMBRE;55;ECUATORIANO
ZONA 7;EL ORO;PASAJE;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;30/8/2020;HOMBRE;37;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;25/2/2020;HOMBRE;35;ECUATORIANO
ZONA 7;LOJA;LOJA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;14/6/2020;HOMBRE;24;ECUATORIANO
ZONA 7;EL ORO;MACHALA;ROBO A PERSONAS;4/8/2020;HOMBRE;22;ECUATORIANO
ZONA 7;LOJA;CATAMAYO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;5/9/2020;HOMBRE;22;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;BOLETA DE APREMIO;30/7/2020;HOMBRE;42;ECUATORIANO
ZONA 7;LOJA;MACARA;CONTRAVENCIONES DE SEGUNDA CLASE;22/8/2020;HOMBRE;35;ECUATORIANO
ZONA 2;PICHINCHA;RUMIÐAHUI;BOLETA DE APREMIO;14/3/2020;HOMBRE;27;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;8/1/2020;HOMBRE;22;ECUATORIANO
ZONA 7;LOJA;CATAMAYO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;5/9/2020;HOMBRE;26;ECUATORIANO
ZONA 7;LOJA;CATAMAYO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;5/9/2020;HOMBRE;24;ECUATORIANO
ZONA 7;LOJA;CATAMAYO;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;29/8/2020;HOMBRE;28;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;13/8/2020;MUJER;25;ECUATORIANO
ZONA 7;LOJA;LOJA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;12/4/2020;HOMBRE;26;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;22/11/2020;HOMBRE;18;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;CHINCHIPE;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;19/3/2020;HOMBRE;31;ECUATORIANO
ZONA 7;LOJA;ESPINDOLA;TENENCIA Y PORTE DE ARMAS;30/6/2020;HOMBRE;34;ECUATORIANO
ZONA 2;NAPO;TENA;ROBO;12/4/2020;HOMBRE;46;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;30/5/2020;HOMBRE;25;ECUATORIANO
ZONA 7;LOJA;QUILANGA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;18/5/2020;HOMBRE;54;ECUATORIANO
ZONA 7;LOJA;LOJA;CONTRAVENCIÓN DE HURTO;30/9/2020;MUJER;18;ECUATORIANO
ZONA 7;EL ORO;PASAJE;BOLETA DE APREMIO;7/8/2020;HOMBRE;22;ECUATORIANO
ZONA 6;AZUAY;CUENCA;TENENCIA Y PORTE DE ARMAS;25/1/2020;HOMBRE;29;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/10/2020;HOMBRE;32;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;SUMINISTRO DE SUSTANCIAS ESTUPEFACIENTES
ZONA 7;EL ORO;ARENILLAS;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;16/4/2020;HOMBRE;39;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;CHINCHIPE;VIOLACIÓN;8/9/2020;HOMBRE;60;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;PALANDA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;3/3/2020;HOMBRE;21;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;11/11/2020;HOMBRE;27;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;13/11/2020;HOMBRE;25;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;12/8/2020;HOMBRE;42;ECUATORIANO
ZONA 7;LOJA;LOJA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;13/3/2020;HOMBRE;29;PERUANO
ZONA 7;LOJA;LOJA;DAÑO A BIEN AJENO;28/8/2020;HOMBRE;33;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;14/9/2020;HOMBRE;32;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE DETENCIÓN/CAPTURA;2/1/2020;HOMBRE;56;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;YANTZAZA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/4/2020;HOMBRE;33;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;YANTZAZA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;20/7/2020;HOMBRE;35;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;16/10/2020;MUJER;37;ECUATORIANO
ZONA 3;COTOPAXI;SALCEDO;CONTRAVENCIÓN DE HURTO;26/6/2020;MUJER;40;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;20/3/2020;HOMBRE;19;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;DAÑO A BIEN AJENO;3/1/2020;HOMBRE;21;COLOMBIANO
ZONA 8;DMG;GUAYAQUIL;TENTATIVA;19/7/2020;HOMBRE;29;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;24/2/2020;HOMBRE;56;ECUATORIANO
ZONA 1;SUCUMBIOS;SHUSHUFINDI;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;2/2/2020;HOMBRE;25;COLOMBIANO
ZONA 8;DMG;GUAYAQUIL;RECEPTACIÓN;9/8/2020;HOMBRE;52;ECUATORIANO
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;BOLETA DE APREMIO;29/1/2020;HOMBRE;32;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;18/11/2020;HOMBRE;21;ECUATORIANO
ZONA 6;AZUAY;CUENCA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;23/1/2020;HOMBRE;18;ECUATORIANO
ZONA 5;LOS RIOS;VALENCIA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;10/8/2020;HOMBRE;31;ECUATORIANO
ZONA 5;LOS RIOS;VALENCIA;LESIONES;6/6/2020;HOMBRE;47;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;ASOCIACIÓN ILÍCITA;24/11/2020;HOMBRE;18;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONTRAVENCIONES DE PRIMERA CLASE;1/2/2020;HOMBRE;23;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;VIOLACIÓN;22/3/2020;HOMBRE;40;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;RECEPTACIÓN;26/2/2020;HOMBRE;55;ECUATORIANO
ZONA 3;COTOPAXI;SALCEDO;DAÑOS MATERIALES;11/9/2020;HOMBRE;41;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;16/7/2020;HOMBRE;18;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;16/7/2020;HOMBRE;34;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;13/2/2020;HOMBRE;59;ECUATORIANO
ZONA 9;DMQ;QUITO;ESTAFA;30/10/2020;HOMBRE;30;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE CUARTA CLASE;13/11/2020;MUJER;33;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO DE CARROS;14/8/2020;HOMBRE;55;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE DETENCIÓN/CAPTURA;28/1/2020;HOMBRE;18;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;14/3/2020;HOMBRE;20;VENEZOLANO
ZONA 6;AZUAY;CUENCA;ROBO A  UNIDADES ECONOMICAS;7/6/2020;HOMBRE;20;VENEZOLANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE DETENCIÓN/CAPTURA;10/6/2020;HOMBRE;39;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;11/8/2020;HOMBRE;24;ECUATORIANO
ZONA 7;LOJA;PALTAS;CONTRAVENCIONES DE PRIMERA CLASE;28/8/2020;HOMBRE;41;ECUATORIANO
ZONA 7;LOJA;PALTAS;CONTRAVENCIONES DE PRIMERA CLASE;28/8/2020;HOMBRE;41;ECUATORIANO
ZONA 5;GUAYAS;ALFREDO BAQUERIZO MORENO;RECEPTACIÓN;18/1/2020;HOMBRE;19;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;YANTZAZA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;4/4/2020;HOMBRE;50;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE DETENCIÓN/CAPTURA;6/3/2020;HOMBRE;40;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE DETENCIÓN/CAPTURA;6/3/2020;MUJER;41;ECUATORIANO
ZONA 7;EL ORO;ZARUMA;BOLETA DE APREMIO;8/3/2020;HOMBRE;42;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;25/8/2020;HOMBRE;22;ECUATORIANO
ZONA 2;PICHINCHA;RUMIÐAHUI;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;22/2/2020;HOMBRE;29;ECUATORIANO
ZONA 7;EL ORO;MACHALA;ROBO A PERSONAS;11/7/2020;HOMBRE;19;ECUATORIANO
